TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;515;501.00;1000;2
Census Block;51;515;501.00;1001;2
Census Block;51;515;501.00;1002;2
Census Block;51;515;501.00;1003;2
Census Block;51;515;501.00;1004;2
Census Block;51;515;501.00;1005;2
Census Block;51;515;501.00;1006;2
Census Block;51;515;501.00;1007;2
Census Block;51;515;501.00;1008;2
Census Block;51;515;501.00;1009;2
Census Block;51;515;501.00;1010;2
Census Block;51;515;501.00;1011;2
Census Block;51;515;501.00;1012;2
Census Block;51;515;501.00;1013;2
Census Block;51;515;501.00;1014;2
Census Block;51;515;501.00;1015;2
Census Block;51;515;501.00;1016;2
Census Block;51;515;501.00;1017;2
Census Block;51;515;501.00;1018;2
Census Block;51;515;501.00;1019;2
Census Block;51;515;501.00;1020;2
Census Block;51;515;501.00;1021;2
Census Block;51;515;501.00;1022;2
Census Block;51;515;501.00;1023;2
Census Block;51;515;501.00;1024;2
Census Block;51;515;501.00;1025;2
Census Block;51;515;501.00;1026;2
Census Block;51;515;501.00;1027;2
Census Block;51;515;501.00;1028;2
Census Block;51;515;501.00;1029;2
Census Block;51;515;501.00;1030;2
Census Block;51;515;501.00;1031;2
Census Block;51;515;501.00;1032;2
Census Block;51;515;501.00;1033;2
Census Block;51;515;501.00;1034;2
Census Block;51;515;501.00;1035;2
Census Block;51;515;501.00;1036;2
Census Block;51;515;501.00;1037;2
Census Block;51;515;501.00;1038;2
Census Block;51;515;501.00;1039;2
Census Block;51;515;501.00;1040;2
Census Block;51;515;501.00;1041;2
Census Block;51;515;501.00;1042;2
Census Block;51;515;501.00;1043;2
Census Block;51;515;501.00;1044;2
Census Block;51;515;501.00;1045;2
Census Block;51;515;501.00;1046;2
Census Block;51;515;501.00;1047;2
Census Block;51;515;501.00;1048;2
Census Block;51;515;501.00;1049;2
Census Block;51;515;501.00;1050;2
Census Block;51;515;501.00;1051;2
Census Block;51;515;501.00;1052;2
Census Block;51;515;501.00;1053;2
Census Block;51;515;501.00;1054;2
Census Block;51;515;501.00;1055;2
Census Block;51;515;501.00;2000;2
Census Block;51;515;501.00;2001;2
Census Block;51;515;501.00;2002;2
Census Block;51;515;501.00;2003;2
Census Block;51;515;501.00;2004;2
Census Block;51;515;501.00;2005;2
Census Block;51;515;501.00;2006;2
Census Block;51;515;501.00;2007;2
Census Block;51;515;501.00;2008;1,2
Census Block;51;515;501.00;2009;1
Census Block;51;515;501.00;2010;2
Census Block;51;515;501.00;2011;1,2
Census Block;51;515;501.00;2012;1
Census Block;51;515;501.00;2013;1,2
Census Block;51;515;501.00;2014;2
Census Block;51;515;501.00;2015;1
Census Block;51;515;501.00;2016;2
Census Block;51;515;501.00;2017;2
Census Block;51;515;501.00;2018;2
Census Block;51;515;501.00;2019;2
Census Block;51;515;501.00;3000;1
Census Block;51;515;501.00;3001;1
Census Block;51;515;501.00;3002;1
Census Block;51;515;501.00;3003;1
Census Block;51;515;501.00;3004;1
Census Block;51;515;501.00;3005;1
Census Block;51;515;501.00;3006;1
Census Block;51;515;501.00;3007;1
Census Block;51;515;501.00;3008;1
Census Block;51;515;501.00;3009;1
Census Block;51;515;501.00;3010;1
Census Block;51;515;501.00;3011;1
Census Block;51;515;501.00;3012;1
Census Block;51;515;501.00;3013;1
Census Block;51;515;501.00;3014;1
Census Block;51;515;501.00;3015;1
Census Block;51;515;501.00;3016;1
Census Block;51;515;501.00;3017;1
Census Block;51;515;501.00;3018;1
Census Block;51;515;501.00;3019;1
Census Block;51;515;501.00;3020;1
Census Block;51;515;501.00;3021;1,2
Census Block;51;515;501.00;3022;1,2
Census Block;51;515;501.00;3023;1,2
Census Block;51;515;501.00;3024;1
Census Block;51;515;501.00;3025;1
Census Block;51;515;501.00;3026;1
Census Block;51;515;501.00;3027;1
Census Block;51;515;501.00;3028;1
Census Block;51;515;501.00;4000;1,2
Census Block;51;515;501.00;4001;1
Census Block;51;515;501.00;4002;1
Census Block;51;515;501.00;4003;1
Census Block;51;515;501.00;4004;1
Census Block;51;515;501.00;4005;1
Census Block;51;515;501.00;4006;1
Census Block;51;515;501.00;4007;1
Census Block;51;515;501.00;4008;1
Census Block;51;515;501.00;4009;1
Census Block;51;515;501.00;4010;1
Census Block;51;515;501.00;4011;1
Census Block;51;515;501.00;4012;1
Census Block;51;515;501.00;4013;1
Census Block;51;515;501.00;4014;1
Census Block;51;515;501.00;4015;1
Census Block;51;515;501.00;4016;1
Census Block;51;515;501.00;4017;1
Census Block;51;515;501.00;4018;1
Census Block;51;515;501.00;4019;1
Census Block;51;515;501.00;4020;1
Census Block;51;515;501.00;4021;1
Census Block;51;515;501.00;4022;1
Census Block;51;515;501.00;4023;1
Census Block;51;515;501.00;4024;1
Census Block;51;515;501.00;4025;1
Census Block;51;515;501.00;4026;1
Census Block;51;515;501.00;4027;1
Census Block;51;515;501.00;4028;1
Census Block;51;515;501.00;4029;1
Census Block;51;515;501.00;4030;1
Census Block;51;515;501.00;4031;1
Census Block;51;515;501.00;4032;1
Census Block;51;515;501.00;4033;1
Census Block;51;515;501.00;4034;1
Census Block;51;515;501.00;4035;1
Census Block;51;515;501.00;4036;1
Census Block;51;515;501.00;4037;1
Census Block;51;515;501.00;4038;1
Census Block;51;515;501.00;4039;1
