TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;197;502.00;1180;1
Census Block;51;197;502.00;1196;1
Census Block;51;197;502.00;1197;1
Census Block;51;197;502.00;1198;1
Census Block;51;197;502.00;1201;1
Census Block;51;197;502.00;1203;1
Census Block;51;197;502.00;1207;1
Census Block;51;197;503.01;1000;1
Census Block;51;197;503.01;1001;1
Census Block;51;197;503.01;1002;1
Census Block;51;197;503.01;1003;1
Census Block;51;197;503.01;1004;1
Census Block;51;197;503.01;1005;1
Census Block;51;197;503.01;1006;1
Census Block;51;197;503.01;1007;1
Census Block;51;197;503.01;1008;1
Census Block;51;197;503.01;1009;1
Census Block;51;197;503.01;1010;1
Census Block;51;197;503.01;1011;1
Census Block;51;197;503.01;1012;1
Census Block;51;197;503.01;1023;1
Census Block;51;197;503.01;1024;1
Census Block;51;197;503.01;1025;1
Census Block;51;197;503.01;1026;1
Census Block;51;197;503.01;1027;1
Census Block;51;197;503.01;1028;1
Census Block;51;197;503.01;1029;1
Census Block;51;197;503.01;1030;1
Census Block;51;197;503.01;1031;1
Census Block;51;197;503.01;1032;1
Census Block;51;197;503.01;1033;1
Census Block;51;197;503.01;1034;1
Census Block;51;197;503.01;1035;1
Census Block;51;197;503.01;1036;1
Census Block;51;197;503.01;1037;1
Census Block;51;197;503.01;1038;1
Census Block;51;197;503.01;1039;1
Census Block;51;197;503.01;1040;1
Census Block;51;197;503.01;1042;1
Census Block;51;197;503.01;1043;1
Census Block;51;197;503.01;1044;1
Census Block;51;197;503.01;1045;1
Census Block;51;197;503.01;1046;1
Census Block;51;197;503.01;1047;1
Census Block;51;197;503.01;1048;1
Census Block;51;197;503.01;1062;1
Census Block;51;197;503.01;1063;1
Census Block;51;197;503.01;1066;1
Census Block;51;197;503.01;1067;1
Census Block;51;197;503.01;1068;1
Census Block;51;197;503.01;1069;1
Census Block;51;197;503.01;2015;1
Census Block;51;197;503.01;2018;1
Census Block;51;197;503.01;2019;1
Census Block;51;197;503.01;2063;1
Census Block;51;197;503.01;2064;1
Census Block;51;197;503.01;2065;1
Census Block;51;197;503.01;2066;1
Census Block;51;197;503.01;2067;1
Census Block;51;197;503.01;2068;1
Census Block;51;197;503.01;2069;1
Census Block;51;197;503.01;2070;1
Census Block;51;197;503.01;2071;1
Census Block;51;197;503.01;2072;1
Census Block;51;197;503.01;2073;1
Census Block;51;197;503.01;2074;1
Census Block;51;197;503.01;2075;1
Census Block;51;197;503.01;2076;1
Census Block;51;197;503.01;2077;1
Census Block;51;197;503.01;2078;1
Census Block;51;197;503.01;2079;1
Census Block;51;197;503.01;2080;1
Census Block;51;197;503.01;2081;1
Census Block;51;197;503.01;2082;1
Census Block;51;197;503.01;2083;1
Census Block;51;197;503.01;2084;1
Census Block;51;197;503.01;2085;1
Census Block;51;197;503.01;2086;1
Census Block;51;197;503.01;2087;1
Census Block;51;197;503.01;2089;1
Census Block;51;197;503.01;2090;1
Census Block;51;197;503.01;2095;1
Census Block;51;197;503.01;2097;1
Census Block;51;197;503.01;2101;1
