TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;071;9303.00;1027;1
Census Block;51;071;9303.00;1028;1
Census Block;51;071;9303.00;1030;1
Census Block;51;071;9303.00;1031;1
Census Block;51;071;9303.00;1032;1
Census Block;51;071;9303.00;1033;1
Census Block;51;071;9303.00;1034;1
Census Block;51;071;9303.00;1035;1
Census Block;51;071;9303.00;1036;1
Census Block;51;071;9303.00;1037;1
Census Block;51;071;9303.00;1044;1
Census Block;51;071;9303.00;1045;1
Census Block;51;071;9303.00;1046;1
Census Block;51;071;9303.00;1047;1
Census Block;51;071;9303.00;1048;1
Census Block;51;071;9303.00;1049;1
Census Block;51;071;9303.00;1050;1
Census Block;51;071;9303.00;1051;1
Census Block;51;071;9303.00;1052;1
Census Block;51;071;9303.00;1053;1
Census Block;51;071;9303.00;1054;1
Census Block;51;071;9303.00;1055;1
Census Block;51;071;9303.00;1056;1
Census Block;51;071;9303.00;1057;1
Census Block;51;071;9303.00;1058;1
Census Block;51;071;9303.00;1059;1
Census Block;51;071;9303.00;1060;1
Census Block;51;071;9303.00;1075;1
Census Block;51;071;9303.00;1078;1
Census Block;51;071;9303.00;1079;1
Census Block;51;071;9303.00;1080;1
Census Block;51;071;9303.00;1087;1
Census Block;51;071;9303.00;5041;1
Census Block;51;071;9303.00;5042;1
Census Block;51;071;9303.00;5043;1
Census Block;51;071;9303.00;5044;1
Census Block;51;071;9303.00;5045;1
Census Block;51;071;9303.00;5049;1
Census Block;51;071;9303.00;5050;1
Census Block;51;071;9303.00;5051;1
Census Block;51;071;9303.00;5072;1
Census Block;51;071;9303.00;5073;1
Census Block;51;071;9303.00;5098;1
Census Block;51;071;9303.00;5099;1
Census Block;51;071;9303.00;5100;1
