TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;089;106.01;2051;1
Census Block;51;089;106.01;2054;1
Census Block;51;089;106.01;2055;1
Census Block;51;089;106.01;2061;1
Census Block;51;089;106.02;2024;1
Census Block;51;089;106.02;2029;1
Census Block;51;089;106.02;2030;1
Census Block;51;089;106.02;2031;1
Census Block;51;089;106.02;2032;1
Census Block;51;089;106.02;2033;1
Census Block;51;089;106.02;2035;1
Census Block;51;089;106.02;2036;1
Census Block;51;089;106.02;2038;1
Census Block;51;089;106.02;2039;1
Census Block;51;089;106.02;2040;1
Census Block;51;089;106.02;2041;1
Census Block;51;089;106.02;2042;1
Census Block;51;089;106.02;2043;1
Census Block;51;089;106.02;2044;1
Census Block;51;089;106.02;3004;1
Census Block;51;089;106.02;3005;1
Census Block;51;089;106.02;3006;1
Census Block;51;089;106.02;3007;1
Census Block;51;089;106.02;3008;1
Census Block;51;089;106.02;3009;1
Census Block;51;089;106.02;3010;1
Census Block;51;089;106.02;3011;1
Census Block;51;089;106.02;3012;1
Census Block;51;089;106.02;3022;1
Census Block;51;089;106.02;3026;1
Census Block;51;089;106.02;3028;1
Census Block;51;089;106.02;3029;1
Census Block;51;089;106.02;3043;1
Census Block;51;089;107.00;3031;1
Census Block;51;089;107.00;3032;1
Census Block;51;089;107.00;3033;1
Census Block;51;089;107.00;3034;1
Census Block;51;089;107.00;3035;1
