TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;107;6111.02;1001;1
Census Block;51;107;6111.02;1012;1
Census Block;51;107;6112.02;1000;1
Census Block;51;107;6112.02;1001;1
Census Block;51;107;6112.02;1002;1
Census Block;51;107;6112.02;1003;1
Census Block;51;107;6112.02;1004;1
Census Block;51;107;6112.02;1005;1
Census Block;51;107;6112.02;1006;1
Census Block;51;107;6112.02;1007;1
Census Block;51;107;6112.02;1008;1
Census Block;51;107;6112.02;1009;1
Census Block;51;107;6112.02;1010;1
Census Block;51;107;6112.02;1011;1
Census Block;51;107;6112.02;1012;1
Census Block;51;107;6112.02;1013;1
Census Block;51;107;6112.02;1014;1
Census Block;51;107;6112.02;1015;1
Census Block;51;107;6112.02;1016;1
Census Block;51;107;6112.02;1017;1
Census Block;51;107;6112.02;2000;1
Census Block;51;107;6112.02;2001;1
Census Block;51;107;6112.02;2002;1
Census Block;51;107;6112.02;2003;1
Census Block;51;107;6112.02;2004;1
Census Block;51;107;6112.02;2005;1
Census Block;51;107;6112.02;2006;1
Census Block;51;107;6112.02;2007;1
Census Block;51;107;6112.02;2008;1
Census Block;51;107;6112.02;2009;1
Census Block;51;107;6112.02;2010;1
Census Block;51;107;6112.02;2011;1
Census Block;51;107;6112.02;2012;1
Census Block;51;107;6112.02;2013;1
Census Block;51;107;6112.02;2014;1
Census Block;51;107;6112.02;3000;1
Census Block;51;107;6112.02;3001;1
Census Block;51;107;6112.02;3002;1,2
Census Block;51;107;6112.02;3003;1,2
Census Block;51;107;6112.02;3004;1
Census Block;51;107;6112.02;3005;1
Census Block;51;107;6112.02;3006;1
Census Block;51;107;6112.04;2000;1
Census Block;51;107;6112.04;2001;1
Census Block;51;107;6112.06;1000;1
Census Block;51;107;6112.06;1001;1
Census Block;51;107;6112.06;1002;1
Census Block;51;107;6112.06;1003;1
Census Block;51;107;6112.06;1004;1
Census Block;51;107;6112.06;1005;1
Census Block;51;107;6112.06;1006;1
Census Block;51;107;6112.06;1007;1
Census Block;51;107;6112.06;1008;1
Census Block;51;107;6112.06;1009;1
Census Block;51;107;6112.06;1010;1
Census Block;51;107;6112.06;1011;1
Census Block;51;107;6112.06;1012;1
Census Block;51;107;6112.06;1013;1
Census Block;51;107;6112.06;1014;1
Census Block;51;107;6112.06;1015;1
Census Block;51;107;6112.06;1016;1
Census Block;51;107;6112.06;1017;1
Census Block;51;107;6112.06;1018;1
Census Block;51;107;6112.06;1019;1
Census Block;51;107;6112.06;1020;1
Census Block;51;107;6112.06;1021;1
Census Block;51;107;6112.06;1022;1
Census Block;51;107;6112.06;1023;1
Census Block;51;107;6112.06;1024;1
Census Block;51;107;6112.06;1025;1
Census Block;51;107;6112.06;1026;1
Census Block;51;107;6112.06;1027;1
Census Block;51;107;6112.06;1028;1
Census Block;51;107;6112.06;1029;1
Census Block;51;107;6112.06;1030;1
Census Block;51;107;6112.06;1031;1
Census Block;51;107;6112.06;1032;1
Census Block;51;107;6112.06;1033;1
Census Block;51;107;6112.06;2000;1,2
Census Block;51;107;6112.06;2001;1
Census Block;51;107;6112.06;2002;1
Census Block;51;107;6112.06;2008;1,2
Census Block;51;107;6112.06;2009;1,2
Census Block;51;107;6112.06;2010;2
Census Block;51;107;6112.06;2011;2
Census Block;51;107;6112.06;2012;1
Census Block;51;107;6112.06;2013;1
Census Block;51;107;6112.06;2014;1,2
Census Block;51;107;6112.06;2015;2
Census Block;51;107;6112.06;2016;2
Census Block;51;107;6112.06;2017;2
Census Block;51;107;6112.06;2018;2
Census Block;51;107;6112.06;2019;2
Census Block;51;107;6112.06;2020;2
Census Block;51;107;6112.06;2021;1,2
Census Block;51;107;6112.06;2022;1
Census Block;51;107;6112.06;2023;1
Census Block;51;107;6112.06;2024;2
Census Block;51;107;6112.07;1000;1,2
Census Block;51;107;6112.07;1001;1,2
Census Block;51;107;6112.07;1002;2
Census Block;51;107;6112.07;1003;2
Census Block;51;107;6112.07;1004;2
Census Block;51;107;6112.07;1005;2
Census Block;51;107;6112.07;1006;2
Census Block;51;107;6112.07;1007;2
Census Block;51;107;6112.07;1008;2
Census Block;51;107;6112.07;1009;2
Census Block;51;107;6112.07;1010;2
Census Block;51;107;6112.07;1011;2
Census Block;51;107;6112.07;1012;2
Census Block;51;107;6112.07;1013;2
Census Block;51;107;6112.07;1014;2
Census Block;51;107;6112.07;1015;2
Census Block;51;107;6112.07;1016;2
Census Block;51;107;6112.07;1017;2
Census Block;51;107;6112.07;1018;2
Census Block;51;107;6112.07;1019;2
Census Block;51;107;6112.07;1020;2
Census Block;51;107;6112.07;1021;2
Census Block;51;107;6112.07;1022;2
Census Block;51;107;6112.07;1023;2
Census Block;51;107;6112.07;1024;2
Census Block;51;107;6112.07;1025;2
Census Block;51;107;6112.07;1026;2
Census Block;51;107;6112.07;1027;2
Census Block;51;107;6112.07;1028;2
Census Block;51;107;6112.07;1029;2
Census Block;51;107;6112.07;1030;2
Census Block;51;107;6112.07;1031;2
Census Block;51;107;6112.07;1032;2
Census Block;51;107;6112.07;1033;2
Census Block;51;107;6112.07;1034;2
Census Block;51;107;6112.07;1035;2
