TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;059;4202.01;1000;1
Census Block;51;059;4202.01;1001;1
Census Block;51;059;4202.01;1002;1
Census Block;51;059;4202.01;1003;1
Census Block;51;059;4202.01;1004;1
Census Block;51;059;4202.01;1005;1
Census Block;51;059;4202.01;1006;1
Census Block;51;059;4202.01;1007;1
Census Block;51;059;4202.01;2000;1
Census Block;51;059;4202.01;2001;1
Census Block;51;059;4202.01;2002;1
Census Block;51;059;4202.01;2003;1
Census Block;51;059;4202.01;2004;1
Census Block;51;059;4202.01;2005;1
Census Block;51;059;4202.01;2006;1
Census Block;51;059;4202.01;3000;1
Census Block;51;059;4202.01;3001;1
Census Block;51;059;4202.01;3002;1
Census Block;51;059;4202.01;3003;1
Census Block;51;059;4202.01;3004;1
Census Block;51;059;4202.01;3005;1
Census Block;51;059;4202.02;1000;1
Census Block;51;059;4202.02;1001;1
Census Block;51;059;4202.02;1002;1
Census Block;51;059;4202.02;1003;1
Census Block;51;059;4202.02;1004;1
Census Block;51;059;4202.02;1005;1
Census Block;51;059;4202.02;1006;1
Census Block;51;059;4202.02;1007;1
Census Block;51;059;4202.02;1008;1
Census Block;51;059;4202.02;1009;1
Census Block;51;059;4202.02;1010;1
Census Block;51;059;4202.02;1011;1
Census Block;51;059;4202.02;1012;1
Census Block;51;059;4202.02;1013;1
Census Block;51;059;4202.02;1014;1
Census Block;51;059;4202.02;1015;1
Census Block;51;059;4202.02;1016;1
Census Block;51;059;4202.02;1017;1
Census Block;51;059;4202.02;1018;1
Census Block;51;059;4202.02;2000;1
Census Block;51;059;4202.02;2001;1
Census Block;51;059;4210.01;1000;1
Census Block;51;059;4210.01;1001;1
Census Block;51;059;4210.01;1002;1
Census Block;51;059;4210.01;1003;1,2
Census Block;51;059;4210.01;1004;1,2
Census Block;51;059;4210.01;1005;1,2
Census Block;51;059;4210.01;1006;1
Census Block;51;059;4210.01;1007;1
Census Block;51;059;4210.01;1008;1
Census Block;51;059;4210.01;1009;1
Census Block;51;059;4210.01;1010;1
Census Block;51;059;4210.01;1011;1
Census Block;51;059;4210.01;1012;2
Census Block;51;059;4210.01;1013;2
Census Block;51;059;4210.01;1014;2
Census Block;51;059;4210.01;1015;2
Census Block;51;059;4211.01;1000;2
Census Block;51;059;4211.01;1001;2
Census Block;51;059;4211.01;1002;2
Census Block;51;059;4211.01;1003;2
Census Block;51;059;4211.01;1004;2
Census Block;51;059;4211.01;1005;2
Census Block;51;059;4211.01;1006;2
Census Block;51;059;4211.01;1007;2
Census Block;51;059;4211.01;1008;2
Census Block;51;059;4211.01;1009;2
Census Block;51;059;4211.01;2000;2
Census Block;51;059;4211.01;2001;2
Census Block;51;059;4211.01;2002;2
Census Block;51;059;4211.01;2003;2
Census Block;51;059;4211.01;2004;2
Census Block;51;059;4211.01;2005;2
Census Block;51;059;4211.01;2006;2
Census Block;51;059;4211.01;2007;2
Census Block;51;059;4211.01;2008;2
Census Block;51;059;4211.01;2009;2
Census Block;51;059;4211.01;2010;2
Census Block;51;059;4211.01;2011;2
Census Block;51;059;4211.01;2012;2
