TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;003;102.01;2025;1
Census Block;51;003;103.00;1000;1,2
Census Block;51;003;103.00;1001;2
Census Block;51;003;103.00;1002;2
Census Block;51;003;103.00;1003;2
Census Block;51;003;103.00;1004;2
Census Block;51;003;103.00;1005;2
Census Block;51;003;103.00;1006;2
Census Block;51;003;103.00;1007;2
Census Block;51;003;103.00;1008;2
Census Block;51;003;103.00;1009;2
Census Block;51;003;103.00;1010;1,2
Census Block;51;003;103.00;1011;2
Census Block;51;003;103.00;1012;2
Census Block;51;003;103.00;1013;2
Census Block;51;003;103.00;1014;2
Census Block;51;003;103.00;1015;2
Census Block;51;003;103.00;1016;2
Census Block;51;003;103.00;1017;2
Census Block;51;003;103.00;1018;2
Census Block;51;003;103.00;1019;2
Census Block;51;003;103.00;1020;2
Census Block;51;003;103.00;1021;2
Census Block;51;003;103.00;1022;2
Census Block;51;003;103.00;1023;2
Census Block;51;003;103.00;2000;1
Census Block;51;003;103.00;2001;1
Census Block;51;003;103.00;2002;1
Census Block;51;003;103.00;2003;1
Census Block;51;003;103.00;2004;1
Census Block;51;003;103.00;2005;1
Census Block;51;003;103.00;2006;1
Census Block;51;003;103.00;2007;1
Census Block;51;003;103.00;2010;1,2
Census Block;51;003;103.00;2012;2
Census Block;51;003;103.00;2018;1
Census Block;51;003;103.00;2019;1
Census Block;51;003;103.00;3000;1
Census Block;51;003;103.00;3001;1
Census Block;51;003;103.00;3002;1
Census Block;51;003;103.00;3003;1
Census Block;51;003;103.00;3004;1
Census Block;51;003;103.00;3005;1
Census Block;51;003;103.00;3006;1
Census Block;51;003;103.00;3007;1
Census Block;51;003;103.00;3008;1
Census Block;51;003;103.00;3009;1
Census Block;51;003;103.00;3010;1
Census Block;51;003;103.00;3011;1
Census Block;51;003;103.00;3012;1
Census Block;51;003;103.00;3013;1
Census Block;51;003;103.00;3014;1
Census Block;51;003;103.00;3015;1
Census Block;51;003;103.00;3016;1
Census Block;51;003;103.00;3017;1,2
Census Block;51;003;103.00;3018;1
Census Block;51;003;103.00;3019;2
Census Block;51;003;103.00;3020;1
Census Block;51;003;103.00;3021;2
Census Block;51;003;103.00;3022;1,2
Census Block;51;003;103.00;3023;2
Census Block;51;003;103.00;3024;2
Census Block;51;003;103.00;3025;2
Census Block;51;003;103.00;3026;1
Census Block;51;003;103.00;3027;1
Census Block;51;003;103.00;3028;1,2
Census Block;51;003;103.00;3029;1
Census Block;51;003;103.00;3030;1
Census Block;51;003;103.00;3031;2
Census Block;51;003;103.00;3032;2
Census Block;51;003;103.00;3037;2
Census Block;51;003;103.00;4000;2
Census Block;51;003;103.00;4001;2
Census Block;51;003;103.00;4002;2
Census Block;51;003;103.00;4003;2
Census Block;51;003;103.00;4004;2
Census Block;51;003;103.00;4005;2
Census Block;51;003;103.00;4006;2
Census Block;51;003;103.00;4007;2
Census Block;51;003;103.00;4008;2
Census Block;51;003;103.00;4009;2
Census Block;51;003;103.00;4010;2
Census Block;51;003;103.00;4011;2
Census Block;51;003;103.00;4012;2
Census Block;51;003;103.00;4013;2
Census Block;51;003;103.00;4014;2
Census Block;51;003;103.00;4015;2
Census Block;51;003;103.00;4016;2
Census Block;51;003;103.00;4017;2
Census Block;51;003;103.00;4018;2
Census Block;51;003;103.00;4019;2
Census Block;51;003;103.00;5004;2
Census Block;51;003;103.00;5005;2
Census Block;51;003;103.00;5006;2
Census Block;51;003;103.00;5007;2
Census Block;51;003;103.00;5008;2
Census Block;51;003;103.00;5009;2
Census Block;51;003;103.00;5010;2
Census Block;51;003;103.00;5011;2
Census Block;51;003;103.00;5012;2
Census Block;51;003;103.00;5013;2
Census Block;51;003;103.00;5014;2
Census Block;51;003;103.00;5015;2
Census Block;51;003;103.00;5016;2
Census Block;51;003;103.00;5017;2
Census Block;51;003;103.00;5019;2
Census Block;51;003;103.00;5025;2
Census Block;51;003;103.00;5026;2
Census Block;51;003;103.00;5027;2
Census Block;51;003;103.00;5028;2
