TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;125;9501.00;1010;1
Census Block;51;125;9501.00;1011;1
Census Block;51;125;9501.00;1012;1
Census Block;51;125;9501.00;1013;1
Census Block;51;125;9501.00;1014;1
Census Block;51;125;9501.00;1015;1
Census Block;51;125;9501.00;1016;1
Census Block;51;125;9501.00;1017;1
Census Block;51;125;9501.00;1018;1
Census Block;51;125;9501.00;1020;1
Census Block;51;125;9501.00;1021;1
Census Block;51;125;9501.00;1022;1
Census Block;51;125;9501.00;1023;1
Census Block;51;125;9501.00;1024;1
Census Block;51;125;9501.00;1025;1
Census Block;51;125;9501.00;1026;1
Census Block;51;125;9501.00;1027;1
Census Block;51;125;9501.00;1028;1
Census Block;51;125;9501.00;1029;1
Census Block;51;125;9501.00;1047;1
Census Block;51;125;9501.00;1048;1
Census Block;51;125;9501.00;1049;1
Census Block;51;125;9501.00;1298;1
