TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;125;9501.00;2180;1
Census Block;51;125;9501.00;2181;1
Census Block;51;125;9501.00;2182;1
Census Block;51;125;9501.00;3006;1
Census Block;51;125;9501.00;3007;1
Census Block;51;125;9501.00;3008;1
Census Block;51;125;9501.00;3009;1
Census Block;51;125;9501.00;3016;1
Census Block;51;125;9501.00;3017;1
Census Block;51;125;9501.00;3018;1
Census Block;51;125;9501.00;3019;1
Census Block;51;125;9501.00;3020;1
Census Block;51;125;9501.00;3021;1
Census Block;51;125;9501.00;3022;1
Census Block;51;125;9501.00;3024;1
Census Block;51;125;9501.00;3025;1
Census Block;51;125;9501.00;3026;1
Census Block;51;125;9501.00;3030;1
Census Block;51;125;9501.00;3031;1
Census Block;51;125;9501.00;3032;1
Census Block;51;125;9501.00;3033;1
Census Block;51;125;9501.00;3034;1
Census Block;51;125;9501.00;3035;1
Census Block;51;125;9501.00;3036;1
Census Block;51;125;9501.00;3037;1
Census Block;51;125;9501.00;3038;1
Census Block;51;125;9501.00;3039;1
Census Block;51;125;9501.00;3040;1
Census Block;51;125;9501.00;3041;1
Census Block;51;125;9501.00;3092;1
Census Block;51;125;9501.00;3113;1
Census Block;51;125;9501.00;3114;1
