TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;187;206.01;1000;1
Census Block;51;187;206.01;1001;1
Census Block;51;187;206.01;1002;1
Census Block;51;187;206.01;1003;1
Census Block;51;187;206.01;1004;1
Census Block;51;187;206.01;1005;1
Census Block;51;187;206.01;1006;1
Census Block;51;187;206.01;1007;1
Census Block;51;187;206.01;1008;1
Census Block;51;187;206.01;1009;1
Census Block;51;187;206.01;1010;1
Census Block;51;187;206.01;1011;1
Census Block;51;187;206.01;1012;1
Census Block;51;187;206.01;1013;1
Census Block;51;187;206.01;1014;1
Census Block;51;187;206.01;1015;1
Census Block;51;187;206.01;1016;1
Census Block;51;187;206.01;1017;1
Census Block;51;187;206.01;1018;1
Census Block;51;187;206.01;1019;1
Census Block;51;187;206.01;1020;1
Census Block;51;187;206.01;1024;1
Census Block;51;187;206.01;1025;1
Census Block;51;187;206.01;1026;1
Census Block;51;187;206.01;1027;1
Census Block;51;187;206.01;1042;1
Census Block;51;187;206.01;1043;1
Census Block;51;187;206.01;1054;1
