TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;181;8602.00;2025;1
Census Block;51;181;8602.00;2036;1
Census Block;51;181;8602.00;2037;1
Census Block;51;181;8602.00;2038;1
Census Block;51;181;8602.00;2060;1
Census Block;51;181;8602.00;2061;1
Census Block;51;181;8602.00;2062;1
Census Block;51;181;8602.00;2063;1
Census Block;51;181;8602.00;2064;1
Census Block;51;181;8602.00;2065;1
Census Block;51;181;8602.00;2066;1
Census Block;51;181;8602.00;2077;1
Census Block;51;181;8602.00;2078;1
Census Block;51;181;8602.00;2079;1
Census Block;51;181;8602.00;3060;1
Census Block;51;181;8602.00;3061;1
Census Block;51;181;8602.00;3062;1
Census Block;51;181;8602.00;3071;1
Census Block;51;181;8602.00;3074;1
Census Block;51;181;8602.00;3075;1
