TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;087;2004.04;1000;1
Census Block;51;087;2004.04;1001;1
Census Block;51;087;2004.04;1002;1
Census Block;51;087;2004.04;1003;1
Census Block;51;087;2004.04;1004;1
Census Block;51;087;2004.04;1005;1
Census Block;51;087;2004.04;1006;1
Census Block;51;087;2004.04;1007;1
Census Block;51;087;2004.04;1008;1
Census Block;51;087;2004.04;1009;1
Census Block;51;087;2004.04;1010;1
Census Block;51;087;2004.04;1011;1
Census Block;51;087;2004.04;1012;1
Census Block;51;087;2004.04;1013;1
Census Block;51;087;2004.04;1014;1
Census Block;51;087;2004.04;1015;1
Census Block;51;087;2004.04;1016;1
Census Block;51;087;2004.04;1017;1
Census Block;51;087;2004.04;1018;1
Census Block;51;087;2004.04;1019;1
Census Block;51;087;2004.04;1020;1
Census Block;51;087;2004.04;1021;1
Census Block;51;087;2004.04;1022;1
Census Block;51;087;2004.04;1023;1
Census Block;51;087;2004.04;1024;1
Census Block;51;087;2004.04;1025;1
Census Block;51;087;2004.04;1026;1
Census Block;51;087;2004.04;1027;1
Census Block;51;087;2004.04;1028;1
Census Block;51;087;2004.04;1029;1
Census Block;51;087;2004.04;1030;1
Census Block;51;087;2004.04;1031;1
Census Block;51;087;2004.04;1032;1
Census Block;51;087;2004.04;1033;1
Census Block;51;087;2004.04;1034;1
Census Block;51;087;2004.04;1035;1
Census Block;51;087;2004.04;1036;1
Census Block;51;087;2004.04;1037;1
Census Block;51;087;2004.04;1038;1
Census Block;51;087;2004.04;1039;1
Census Block;51;087;2004.04;1040;1
Census Block;51;087;2004.04;2000;1
Census Block;51;087;2004.04;2001;1
Census Block;51;087;2004.04;2002;1
Census Block;51;087;2004.04;2003;1
Census Block;51;087;2004.04;2004;1
Census Block;51;087;2004.04;2005;1
Census Block;51;087;2004.04;2006;1
Census Block;51;087;2004.04;2007;1
Census Block;51;087;2004.04;2008;1
Census Block;51;087;2004.04;2009;1
Census Block;51;087;2004.04;2010;1
Census Block;51;087;2004.04;2011;1
Census Block;51;087;2004.04;2012;1
Census Block;51;087;2004.04;2013;1
Census Block;51;087;2004.04;2014;1
Census Block;51;087;2004.04;2015;1
Census Block;51;087;2004.04;2016;1
Census Block;51;087;2004.04;2017;1
Census Block;51;087;2004.04;2018;1
Census Block;51;087;2004.04;2019;1
Census Block;51;087;2004.04;2020;1
Census Block;51;087;2004.04;2021;1
Census Block;51;087;2004.04;2022;1
Census Block;51;087;2004.04;2023;1
Census Block;51;087;2004.04;2024;1
Census Block;51;087;2004.04;2025;1
Census Block;51;087;2004.04;2026;1
Census Block;51;087;2004.04;2027;1
Census Block;51;087;2004.04;2028;1
Census Block;51;087;2004.04;2029;1
Census Block;51;087;2004.04;2030;1
Census Block;51;087;2004.04;2031;1
Census Block;51;087;2004.04;2032;1
Census Block;51;087;2004.10;1000;1
Census Block;51;087;2004.10;1001;1
Census Block;51;087;2004.10;1002;1
Census Block;51;087;2004.10;1003;1
Census Block;51;087;2004.10;1004;1
Census Block;51;087;2004.10;1005;1
Census Block;51;087;2004.10;1006;1
Census Block;51;087;2004.10;1007;1
Census Block;51;087;2004.10;1008;1
Census Block;51;087;2004.10;2000;1
Census Block;51;087;2004.10;2001;1
Census Block;51;087;2004.10;2002;1
Census Block;51;087;2004.10;2003;1
Census Block;51;087;2004.10;2004;1
Census Block;51;087;2004.10;2005;1
Census Block;51;087;2004.10;2006;1
Census Block;51;087;2004.10;2007;1
Census Block;51;087;2004.10;2008;1
Census Block;51;087;2004.10;2009;1
Census Block;51;087;2004.10;2010;1
Census Block;51;087;2004.10;2011;1
Census Block;51;087;2004.10;2012;1
Census Block;51;087;2004.10;2013;1
Census Block;51;087;2004.10;2014;1
Census Block;51;087;2004.10;2015;1
Census Block;51;087;2004.10;2016;1
Census Block;51;087;2004.10;2017;1
Census Block;51;087;2004.10;2018;1
Census Block;51;087;2004.10;2019;1
Census Block;51;087;2004.10;3000;1
Census Block;51;087;2004.10;3001;1
Census Block;51;087;2004.10;3002;1
Census Block;51;087;2004.10;3003;1
Census Block;51;087;2004.10;3004;1
Census Block;51;087;2004.10;3005;1
Census Block;51;087;2004.10;3006;1
Census Block;51;087;2004.10;3007;1
Census Block;51;087;2004.10;3008;1
Census Block;51;087;2004.10;3009;1
Census Block;51;087;2004.10;3010;1
Census Block;51;087;2004.10;3011;1
Census Block;51;087;2004.10;3012;1
Census Block;51;087;2004.10;3013;1
Census Block;51;087;2004.10;3014;1
Census Block;51;087;2005.03;2007;1
Census Block;51;087;2005.03;2010;1
Census Block;51;087;2005.03;2018;1
Census Block;51;087;2005.03;2019;1
Census Block;51;087;2005.03;2020;1
Census Block;51;087;2005.03;2021;1
Census Block;51;087;2005.03;2030;1
Census Block;51;087;2005.03;2031;1
Census Block;51;087;2005.03;2032;1
