TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;031;201.01;1010;2
Census Block;51;031;201.01;1023;2
Census Block;51;031;201.01;1032;1,2,3,4
Census Block;51;031;201.01;1033;3,4
Census Block;51;031;201.01;1034;4
Census Block;51;031;201.01;1035;4
Census Block;51;031;201.01;1036;3,4
Census Block;51;031;201.01;1037;4
Census Block;51;031;201.01;1038;4
Census Block;51;031;201.01;1039;2
Census Block;51;031;201.01;1040;1,3
Census Block;51;031;201.01;1041;3
Census Block;51;031;201.01;1044;1,3
Census Block;51;031;201.01;1051;1,3
Census Block;51;031;201.01;1052;1,3
Census Block;51;031;201.01;1053;1,3
Census Block;51;031;201.01;1054;1,3
Census Block;51;031;201.01;1055;3
Census Block;51;031;201.01;1056;3
Census Block;51;031;201.01;1057;3
Census Block;51;031;201.01;1058;3
Census Block;51;031;201.01;1059;3
Census Block;51;031;201.01;1060;3
Census Block;51;031;201.01;1061;3
Census Block;51;031;201.01;1062;3,4
Census Block;51;031;201.01;1063;4
Census Block;51;031;201.01;1064;3,4
Census Block;51;031;201.01;1068;3
Census Block;51;031;201.01;1069;3
Census Block;51;031;201.01;1070;3
Census Block;51;031;201.01;1071;3
Census Block;51;031;201.01;1072;3
Census Block;51;031;201.01;1073;3
Census Block;51;031;201.01;1074;3
Census Block;51;031;201.01;1075;3
Census Block;51;031;201.01;1076;3
Census Block;51;031;201.01;1077;3
Census Block;51;031;201.01;1078;3
Census Block;51;031;201.01;1079;3
Census Block;51;031;201.01;1080;3
Census Block;51;031;201.01;1081;4
Census Block;51;031;201.01;1082;3
Census Block;51;031;201.02;2049;4
Census Block;51;031;201.02;2050;4
Census Block;51;031;201.02;2051;4
Census Block;51;031;201.02;2052;4
Census Block;51;031;201.02;2053;4
Census Block;51;031;201.02;2054;4
Census Block;51;031;201.02;3000;4
Census Block;51;031;201.02;3001;4,6
Census Block;51;031;201.02;3002;4
Census Block;51;031;201.02;3003;4
Census Block;51;031;201.02;3004;4
Census Block;51;031;201.02;3005;4
Census Block;51;031;201.02;3006;4
Census Block;51;031;201.02;3007;4
Census Block;51;031;201.02;3008;3,4
Census Block;51;031;201.02;3009;4
Census Block;51;031;201.02;3010;3,4
Census Block;51;031;201.02;3011;6
Census Block;51;031;201.02;3012;6
Census Block;51;031;201.02;3013;3,5,6
Census Block;51;031;201.02;3014;3,4,5,6
Census Block;51;031;201.02;3015;3,4
Census Block;51;031;201.02;3016;3,4
Census Block;51;031;201.02;3017;3
Census Block;51;031;201.02;3018;3
Census Block;51;031;201.02;3019;3
Census Block;51;031;201.02;3020;3
Census Block;51;031;201.02;3021;3
Census Block;51;031;201.02;3022;3
Census Block;51;031;201.02;3023;3
Census Block;51;031;201.02;3024;3
Census Block;51;031;201.02;3025;3
Census Block;51;031;201.02;3026;3,5,6
Census Block;51;031;201.02;3027;5
Census Block;51;031;201.02;3028;5
Census Block;51;031;201.02;3029;3
Census Block;51;031;201.02;3030;3
Census Block;51;031;201.02;3031;3
Census Block;51;031;201.02;3032;3
Census Block;51;031;201.02;3033;6
Census Block;51;031;201.02;3034;6
Census Block;51;031;201.02;3035;6
Census Block;51;031;201.02;3036;6
Census Block;51;031;201.02;3037;6
Census Block;51;031;201.02;3038;4,6
Census Block;51;031;201.02;3039;4
Census Block;51;031;201.02;3042;6
Census Block;51;031;201.02;3043;6
Census Block;51;031;201.02;3044;6
Census Block;51;031;201.02;3045;6
Census Block;51;031;201.02;3047;6
Census Block;51;031;201.02;3064;6
Census Block;51;031;201.02;3066;6
Census Block;51;031;205.00;1000;3
Census Block;51;031;205.00;1001;3
Census Block;51;031;205.00;1002;3,5
Census Block;51;031;205.00;1003;3
Census Block;51;031;205.00;1006;5
Census Block;51;031;205.00;1137;5
