TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;169;303.00;1151;1
Census Block;51;169;303.00;1153;1
Census Block;51;169;303.00;1154;1
Census Block;51;169;303.00;1155;1
Census Block;51;169;303.00;1156;1
Census Block;51;169;303.00;1157;1
Census Block;51;169;303.00;1158;1
Census Block;51;169;303.00;1160;1
Census Block;51;169;303.00;1163;1
Census Block;51;169;303.00;1167;1
Census Block;51;169;303.00;1168;1
Census Block;51;169;303.00;1170;1
Census Block;51;169;303.00;1171;1
Census Block;51;169;303.00;1172;1
Census Block;51;169;303.00;1173;1
Census Block;51;169;303.00;1183;1
Census Block;51;169;303.00;1184;1
Census Block;51;169;303.00;1185;1
Census Block;51;169;303.00;1186;1
Census Block;51;169;303.00;1187;1
Census Block;51;169;303.00;1188;1
Census Block;51;169;303.00;1189;1
Census Block;51;169;303.00;1190;1
Census Block;51;169;303.00;1194;1
Census Block;51;169;303.00;1195;1
Census Block;51;169;304.00;1123;1
Census Block;51;169;304.00;1124;1
Census Block;51;169;304.00;1126;1
