TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;015;704.00;2102;1
Census Block;51;015;704.00;2103;1
Census Block;51;015;704.00;2104;1
Census Block;51;015;704.00;2105;1
Census Block;51;015;704.00;2106;1
Census Block;51;015;704.00;2125;1
Census Block;51;015;704.00;3000;1
Census Block;51;015;704.00;3002;1
Census Block;51;015;704.00;3003;1
Census Block;51;015;704.00;3004;1
Census Block;51;015;704.00;3005;1
Census Block;51;015;704.00;3006;1
Census Block;51;015;704.00;3007;1
Census Block;51;015;704.00;3008;1
Census Block;51;015;704.00;3009;1
Census Block;51;015;704.00;3010;1
Census Block;51;015;704.00;3011;1
Census Block;51;015;704.00;3012;1
Census Block;51;015;704.00;3020;1
Census Block;51;015;704.00;3021;1
Census Block;51;015;704.00;3022;1
Census Block;51;015;704.00;3023;1
Census Block;51;015;704.00;3027;1
Census Block;51;015;704.00;3028;1
Census Block;51;015;704.00;3029;1
Census Block;51;015;704.00;3030;1
Census Block;51;015;704.00;3031;1
Census Block;51;015;704.00;3032;1
Census Block;51;015;704.00;3033;1
Census Block;51;015;704.00;3034;1
Census Block;51;015;704.00;3035;1
Census Block;51;015;704.00;3036;1
Census Block;51;015;704.00;3037;1
Census Block;51;015;704.00;3038;1
Census Block;51;015;704.00;3039;1
Census Block;51;015;704.00;3040;1
Census Block;51;015;704.00;3041;1
Census Block;51;015;704.00;3042;1
Census Block;51;015;704.00;3057;1
Census Block;51;015;704.00;3058;1
Census Block;51;015;704.00;3062;1
Census Block;51;015;704.00;3066;1
Census Block;51;015;704.00;3068;1
Census Block;51;015;705.00;1000;1
Census Block;51;015;705.00;1029;1
Census Block;51;015;705.00;1030;1
Census Block;51;015;705.00;1031;1
Census Block;51;015;705.00;1032;1
Census Block;51;015;705.00;1033;1
Census Block;51;015;705.00;1034;1
Census Block;51;015;705.00;1035;1
Census Block;51;015;705.00;1036;1
Census Block;51;015;705.00;1037;1
Census Block;51;015;705.00;1040;1
Census Block;51;015;705.00;3010;1
Census Block;51;015;705.00;3014;1
Census Block;51;015;705.00;3029;1
Census Block;51;015;705.00;3030;1
Census Block;51;015;705.00;3031;1
Census Block;51;015;705.00;3032;1
Census Block;51;015;705.00;3033;1
Census Block;51;015;705.00;3034;1
Census Block;51;015;705.00;3035;1
Census Block;51;015;705.00;3036;1
Census Block;51;015;705.00;3037;1
Census Block;51;015;705.00;3038;1
Census Block;51;015;705.00;3039;1
Census Block;51;015;705.00;3040;1
Census Block;51;015;705.00;3041;1
Census Block;51;015;705.00;3045;1
Census Block;51;015;705.00;3050;1
Census Block;51;015;705.00;3051;1
Census Block;51;015;705.00;3053;1
Census Block;51;015;705.00;3106;1
