TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;153;9012.12;3001;1
Census Block;51;153;9012.12;3002;1
Census Block;51;153;9012.12;3003;1
Census Block;51;153;9012.12;3004;1
Census Block;51;153;9012.12;3005;1
Census Block;51;153;9012.12;3006;1
Census Block;51;153;9012.12;3007;1
Census Block;51;153;9012.12;3008;1
Census Block;51;153;9012.12;3009;1
Census Block;51;153;9012.12;3010;1
Census Block;51;153;9012.12;3011;1
Census Block;51;153;9012.12;3013;1
Census Block;51;153;9012.12;3014;1
Census Block;51;153;9012.12;3015;1
Census Block;51;153;9012.12;3016;1
Census Block;51;153;9012.12;3017;1
Census Block;51;153;9012.12;3021;1
Census Block;51;153;9012.12;3025;1
Census Block;51;153;9012.12;3026;1
Census Block;51;153;9012.12;3027;1
Census Block;51;153;9012.12;3028;1
Census Block;51;153;9012.12;3029;1
Census Block;51;153;9012.12;3030;1
Census Block;51;153;9012.12;3031;1
Census Block;51;153;9012.12;3032;1
Census Block;51;153;9012.12;3033;1
Census Block;51;153;9012.12;3034;1
Census Block;51;153;9012.12;3035;1
Census Block;51;153;9012.12;3036;1
Census Block;51;153;9012.12;3037;1
Census Block;51;153;9012.12;3038;1
Census Block;51;153;9012.12;3039;1
Census Block;51;153;9012.12;3040;1
Census Block;51;153;9012.12;3044;1
Census Block;51;153;9012.12;3045;1
Census Block;51;153;9012.12;3046;1
Census Block;51;153;9012.12;3047;1
Census Block;51;153;9012.12;3048;1
Census Block;51;153;9012.12;3049;1
Census Block;51;153;9012.35;1000;1
Census Block;51;153;9012.35;1001;1
Census Block;51;153;9012.35;1002;1
Census Block;51;153;9012.35;1007;1
Census Block;51;153;9012.36;1005;1
Census Block;51;153;9012.36;1006;1
Census Block;51;153;9012.36;1007;1
Census Block;51;153;9012.36;1008;1
Census Block;51;153;9012.36;1009;1
Census Block;51;153;9012.36;1010;1
Census Block;51;153;9012.36;1011;1
