TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;770;1.00;1000;2
Census Block;51;770;1.00;1001;2
Census Block;51;770;1.00;1002;2
Census Block;51;770;1.00;1003;2
Census Block;51;770;1.00;1004;2,5
Census Block;51;770;1.00;1005;2,5
Census Block;51;770;1.00;1006;2,5
Census Block;51;770;1.00;1007;2,5
Census Block;51;770;1.00;1008;5
Census Block;51;770;1.00;1009;5
Census Block;51;770;1.00;1010;5
Census Block;51;770;1.00;1011;5
Census Block;51;770;1.00;1012;5
Census Block;51;770;1.00;1013;2,5
Census Block;51;770;1.00;1014;5
Census Block;51;770;1.00;1015;5
Census Block;51;770;1.00;1016;5
Census Block;51;770;1.00;1017;5
Census Block;51;770;1.00;1018;5
Census Block;51;770;1.00;1019;5
Census Block;51;770;1.00;1020;5
Census Block;51;770;1.00;1021;5
Census Block;51;770;1.00;1022;5
Census Block;51;770;1.00;1023;5
Census Block;51;770;1.00;1024;5
Census Block;51;770;1.00;1025;5
Census Block;51;770;1.00;1026;5
Census Block;51;770;1.00;1027;5
Census Block;51;770;1.00;1028;5
Census Block;51;770;1.00;1029;5
Census Block;51;770;1.00;1030;5
Census Block;51;770;1.00;2000;2
Census Block;51;770;1.00;2001;2
Census Block;51;770;1.00;2002;2
Census Block;51;770;1.00;2003;2
Census Block;51;770;1.00;2004;2
Census Block;51;770;1.00;2005;1,2
Census Block;51;770;1.00;2006;1,2,4,5
Census Block;51;770;1.00;2007;1
Census Block;51;770;1.00;2008;4
Census Block;51;770;1.00;2009;2
Census Block;51;770;1.00;2010;2
Census Block;51;770;1.00;2011;2,5
Census Block;51;770;1.00;2012;2
Census Block;51;770;1.00;2013;5
Census Block;51;770;1.00;2014;5
Census Block;51;770;1.00;2015;5
Census Block;51;770;1.00;2016;5
Census Block;51;770;1.00;2017;2,5
Census Block;51;770;1.00;2018;5
Census Block;51;770;1.00;2019;4,5
Census Block;51;770;1.00;2020;4
Census Block;51;770;1.00;2021;4
Census Block;51;770;1.00;2022;4,5
Census Block;51;770;1.00;2023;5
Census Block;51;770;1.00;2024;5
Census Block;51;770;1.00;2025;4
Census Block;51;770;1.00;2026;4,5
Census Block;51;770;1.00;2027;5
Census Block;51;770;1.00;3000;1
Census Block;51;770;1.00;3001;1
Census Block;51;770;1.00;3002;1
Census Block;51;770;1.00;3003;1
Census Block;51;770;1.00;3004;1
Census Block;51;770;1.00;3005;1
Census Block;51;770;1.00;3006;1
Census Block;51;770;1.00;3007;1
Census Block;51;770;1.00;3008;1
Census Block;51;770;1.00;3009;1
Census Block;51;770;1.00;3010;1
Census Block;51;770;1.00;3011;1
Census Block;51;770;1.00;3012;1
Census Block;51;770;1.00;3013;1
Census Block;51;770;1.00;3014;1
Census Block;51;770;1.00;3015;1
Census Block;51;770;1.00;3016;1
Census Block;51;770;1.00;3017;1
Census Block;51;770;1.00;3018;1
Census Block;51;770;1.00;3019;1,4
Census Block;51;770;1.00;3020;1,4
Census Block;51;770;1.00;3021;1,4
Census Block;51;770;1.00;3022;1
Census Block;51;770;1.00;3023;1,4
Census Block;51;770;1.00;3024;1
Census Block;51;770;1.00;3025;1,4
Census Block;51;770;1.00;3026;1
Census Block;51;770;1.00;3027;1
Census Block;51;770;1.00;3028;1
Census Block;51;770;1.00;3029;1
Census Block;51;770;1.00;3030;4
Census Block;51;770;1.00;3031;1,4
Census Block;51;770;1.00;3032;1,4
Census Block;51;770;1.00;3033;4
Census Block;51;770;1.00;3034;1,4
Census Block;51;770;1.00;3035;4
Census Block;51;770;1.00;3036;4
Census Block;51;770;1.00;3037;4
Census Block;51;770;3.00;1000;2
Census Block;51;770;3.00;1001;2
Census Block;51;770;3.00;1002;2
Census Block;51;770;3.00;1003;2
Census Block;51;770;3.00;1004;2
Census Block;51;770;3.00;1005;2
Census Block;51;770;3.00;1006;2
Census Block;51;770;3.00;1007;2
Census Block;51;770;3.00;1008;2
Census Block;51;770;3.00;1009;2
Census Block;51;770;3.00;1010;2,5
Census Block;51;770;3.00;1011;2
Census Block;51;770;3.00;1012;2
Census Block;51;770;3.00;1013;2
Census Block;51;770;3.00;1014;2,5
Census Block;51;770;3.00;1015;2,5
Census Block;51;770;3.00;1016;2,5
Census Block;51;770;3.00;1017;2,5
Census Block;51;770;3.00;1018;2,5
Census Block;51;770;3.00;1019;2,5
Census Block;51;770;3.00;1020;5
Census Block;51;770;3.00;1021;5
Census Block;51;770;3.00;1022;5
Census Block;51;770;3.00;1023;5
Census Block;51;770;3.00;2000;2
Census Block;51;770;3.00;2001;2
Census Block;51;770;3.00;2002;2
Census Block;51;770;3.00;2003;2
Census Block;51;770;3.00;2004;2
Census Block;51;770;3.00;2005;2
Census Block;51;770;3.00;2006;2
Census Block;51;770;3.00;2007;2
Census Block;51;770;3.00;2008;2
Census Block;51;770;3.00;2009;2
Census Block;51;770;3.00;2010;2
Census Block;51;770;3.00;2011;2
Census Block;51;770;3.00;2012;2
Census Block;51;770;3.00;2013;2
Census Block;51;770;3.00;2014;2
Census Block;51;770;3.00;2015;2
Census Block;51;770;3.00;2016;2
Census Block;51;770;3.00;2017;2
Census Block;51;770;3.00;2018;2
Census Block;51;770;3.00;2019;2
Census Block;51;770;3.00;2020;2
Census Block;51;770;3.00;2021;2
Census Block;51;770;3.00;2022;2
Census Block;51;770;3.00;2023;2
Census Block;51;770;3.00;2024;2
Census Block;51;770;3.00;2025;2
Census Block;51;770;3.00;2026;2
Census Block;51;770;3.00;2027;2
Census Block;51;770;3.00;2028;2
Census Block;51;770;3.00;3000;2
Census Block;51;770;3.00;3001;2
Census Block;51;770;3.00;3002;2
Census Block;51;770;3.00;3003;2
Census Block;51;770;3.00;3004;2
Census Block;51;770;3.00;3005;2
Census Block;51;770;3.00;3006;2
Census Block;51;770;3.00;3007;2
Census Block;51;770;3.00;3008;2
Census Block;51;770;3.00;3009;2
Census Block;51;770;3.00;3010;2
Census Block;51;770;3.00;3011;2
Census Block;51;770;3.00;3012;2
Census Block;51;770;3.00;3013;2
Census Block;51;770;3.00;3014;2
Census Block;51;770;3.00;3015;2
Census Block;51;770;3.00;3016;2
Census Block;51;770;3.00;3017;2
Census Block;51;770;3.00;3018;2
Census Block;51;770;3.00;3019;2
Census Block;51;770;3.00;3020;2
Census Block;51;770;3.00;3021;2
Census Block;51;770;3.00;3022;2
Census Block;51;770;3.00;3023;2
Census Block;51;770;3.00;3024;2
Census Block;51;770;3.00;3025;2
Census Block;51;770;3.00;3026;2
Census Block;51;770;3.00;3027;2
Census Block;51;770;3.00;3028;2
Census Block;51;770;3.00;3029;2
Census Block;51;770;3.00;3030;2
Census Block;51;770;3.00;3031;2
Census Block;51;770;3.00;3032;2
Census Block;51;770;3.00;3033;2
Census Block;51;770;3.00;3034;2
Census Block;51;770;3.00;3035;2
Census Block;51;770;3.00;3036;2
Census Block;51;770;3.00;3037;2
Census Block;51;770;3.00;3038;2
Census Block;51;770;3.00;3039;2
Census Block;51;770;3.00;3040;2
Census Block;51;770;3.00;3041;2
Census Block;51;770;3.00;3042;2
Census Block;51;770;3.00;3043;2
Census Block;51;770;3.00;3044;2
Census Block;51;770;3.00;3045;2
Census Block;51;770;3.00;3046;2
Census Block;51;770;3.00;3047;2
Census Block;51;770;3.00;3048;2
Census Block;51;770;3.00;3049;2
Census Block;51;770;3.00;3050;2
Census Block;51;770;3.00;3051;2
Census Block;51;770;3.00;3052;2
Census Block;51;770;3.00;3053;2
Census Block;51;770;3.00;3054;2
Census Block;51;770;3.00;3055;2
Census Block;51;770;3.00;3056;2
Census Block;51;770;3.00;3057;2
Census Block;51;770;3.00;3058;2
Census Block;51;770;3.00;3059;2
Census Block;51;770;3.00;3060;2
Census Block;51;770;3.00;3061;2
Census Block;51;770;3.00;3062;2
Census Block;51;770;3.00;3063;2
Census Block;51;770;3.00;3064;2
Census Block;51;770;3.00;3065;1,2
Census Block;51;770;3.00;3066;1,2
Census Block;51;770;3.00;3067;1,2
Census Block;51;770;3.00;3068;2
Census Block;51;770;3.00;3069;2
Census Block;51;770;3.00;3070;2
Census Block;51;770;3.00;3071;2
Census Block;51;770;3.00;3072;2
Census Block;51;770;3.00;3073;2
Census Block;51;770;3.00;3074;2
Census Block;51;770;3.00;3075;2
Census Block;51;770;3.00;3076;2
Census Block;51;770;3.00;3077;2
Census Block;51;770;3.00;3078;2
Census Block;51;770;3.00;3079;2
Census Block;51;770;3.00;3080;2
Census Block;51;770;3.00;3081;2
Census Block;51;770;3.00;3082;2
Census Block;51;770;3.00;3083;2
Census Block;51;770;3.00;3084;2
Census Block;51;770;3.00;3085;2
Census Block;51;770;3.00;3086;2
Census Block;51;770;3.00;3087;2
Census Block;51;770;3.00;3088;2
Census Block;51;770;3.00;3089;2
Census Block;51;770;3.00;3090;2
Census Block;51;770;3.00;3091;2
Census Block;51;770;3.00;3092;2
Census Block;51;770;3.00;3093;2
Census Block;51;770;3.00;3094;2
Census Block;51;770;3.00;3095;2
Census Block;51;770;3.00;3096;2
Census Block;51;770;3.00;3097;2
Census Block;51;770;3.00;3098;2
Census Block;51;770;3.00;3099;2
Census Block;51;770;3.00;3100;2
Census Block;51;770;3.00;3101;2
Census Block;51;770;3.00;3102;2
Census Block;51;770;3.00;3103;2
Census Block;51;770;3.00;3104;2
Census Block;51;770;3.00;3105;2
Census Block;51;770;3.00;3106;2
Census Block;51;770;3.00;3107;2
Census Block;51;770;3.00;3108;2
Census Block;51;770;3.00;3109;2
Census Block;51;770;3.00;3110;2
Census Block;51;770;3.00;3111;2
Census Block;51;770;3.00;3112;2
Census Block;51;770;3.00;3113;2
Census Block;51;770;3.00;3114;2
Census Block;51;770;3.00;3115;2
Census Block;51;770;3.00;3116;2
Census Block;51;770;3.00;3117;2
