TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;153;9010.05;1000;2
Census Block;51;153;9010.05;1001;2
Census Block;51;153;9010.05;1002;2
Census Block;51;153;9010.05;1003;2
Census Block;51;153;9010.05;1004;2
Census Block;51;153;9010.05;1005;2
Census Block;51;153;9010.05;1006;2
Census Block;51;153;9010.05;1007;2
Census Block;51;153;9010.05;1008;2
Census Block;51;153;9010.05;1009;2
Census Block;51;153;9010.05;1010;2
Census Block;51;153;9010.05;1011;2
Census Block;51;153;9010.05;2000;2
Census Block;51;153;9010.05;2001;2
Census Block;51;153;9010.05;2002;2
Census Block;51;153;9010.05;2003;2
Census Block;51;153;9010.05;2004;2
Census Block;51;153;9010.05;2005;2
Census Block;51;153;9010.05;2006;2
Census Block;51;153;9010.05;2007;2
Census Block;51;153;9010.05;2008;2
Census Block;51;153;9010.05;2009;2
Census Block;51;153;9010.05;2010;2
Census Block;51;153;9010.05;2011;2
Census Block;51;153;9010.05;2012;2
Census Block;51;153;9010.05;2013;2
Census Block;51;153;9010.05;2014;2
Census Block;51;153;9010.05;2015;2
Census Block;51;153;9010.05;2016;2
Census Block;51;153;9012.34;1000;2
Census Block;51;153;9012.34;1001;2
Census Block;51;153;9012.34;1002;2
Census Block;51;153;9012.34;1003;2
Census Block;51;153;9012.34;1004;2
Census Block;51;153;9012.34;1005;2
Census Block;51;153;9012.34;1006;2
Census Block;51;153;9012.34;1007;2
Census Block;51;153;9012.34;1008;2
Census Block;51;153;9012.34;1009;2
Census Block;51;153;9012.34;1010;2
Census Block;51;153;9012.34;1011;2
Census Block;51;153;9012.34;1012;2
Census Block;51;153;9012.34;1013;2
Census Block;51;153;9012.34;1014;2
Census Block;51;153;9012.34;1015;2
Census Block;51;153;9012.34;1016;2
Census Block;51;153;9012.34;1017;2
Census Block;51;153;9012.34;1018;2
Census Block;51;153;9012.34;1019;2
Census Block;51;153;9012.34;1020;2
Census Block;51;153;9012.34;1021;2
Census Block;51;153;9012.34;1022;2
Census Block;51;153;9012.34;2000;1,2
Census Block;51;153;9012.34;2001;1,2
Census Block;51;153;9012.34;2002;1
Census Block;51;153;9012.34;2003;1
Census Block;51;153;9012.34;2004;1
Census Block;51;153;9012.34;2005;1
Census Block;51;153;9012.34;2006;1
Census Block;51;153;9012.34;2007;1
Census Block;51;153;9012.34;2008;1
Census Block;51;153;9012.34;2009;1,2
Census Block;51;153;9012.34;2010;1
Census Block;51;153;9012.34;2011;1,2
Census Block;51;153;9012.34;2012;1
Census Block;51;153;9012.34;2013;1
Census Block;51;153;9012.34;2014;1
Census Block;51;153;9012.34;2015;1
Census Block;51;153;9012.34;2016;1
Census Block;51;153;9012.34;2017;1
Census Block;51;153;9012.34;2018;1
Census Block;51;153;9012.34;2019;1,2
Census Block;51;153;9012.34;2020;1,2
Census Block;51;153;9012.34;2021;1
Census Block;51;153;9012.34;2022;1
Census Block;51;153;9012.34;2023;1
Census Block;51;153;9013.06;1025;1
Census Block;51;153;9013.06;1026;1
Census Block;51;153;9013.06;2025;1
Census Block;51;153;9013.06;2026;1
Census Block;51;153;9013.06;2027;1
