TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;073;1003.01;1000;1
Census Block;51;073;1003.01;1001;1
Census Block;51;073;1003.01;1002;1
Census Block;51;073;1003.01;1003;1
Census Block;51;073;1003.01;1004;1
Census Block;51;073;1003.01;1005;1
Census Block;51;073;1003.01;1006;1
Census Block;51;073;1003.01;1007;1
Census Block;51;073;1003.01;1008;1
Census Block;51;073;1003.01;1009;1
Census Block;51;073;1003.01;1010;1
Census Block;51;073;1003.01;1011;1
Census Block;51;073;1003.01;1012;1,2
Census Block;51;073;1003.01;1013;1
Census Block;51;073;1003.01;1014;1,2
Census Block;51;073;1003.01;1015;1
Census Block;51;073;1003.01;1016;1,2
Census Block;51;073;1003.01;1017;2
Census Block;51;073;1003.01;1018;2
Census Block;51;073;1003.01;1019;2
Census Block;51;073;1003.01;1020;2
Census Block;51;073;1003.01;1021;2
Census Block;51;073;1003.01;1022;1,2
Census Block;51;073;1003.01;1023;2
Census Block;51;073;1003.01;1024;1,2
Census Block;51;073;1003.01;1025;2
Census Block;51;073;1003.01;1026;2
Census Block;51;073;1003.01;1027;2
Census Block;51;073;1003.01;1028;2
Census Block;51;073;1003.01;1029;2
Census Block;51;073;1003.01;1030;2
Census Block;51;073;1003.01;1031;2
Census Block;51;073;1003.01;1032;2
Census Block;51;073;1003.01;1033;2
Census Block;51;073;1003.01;1034;2
Census Block;51;073;1003.01;1035;2
Census Block;51;073;1003.01;1036;2
Census Block;51;073;1003.01;1037;2
Census Block;51;073;1003.01;1038;2
Census Block;51;073;1003.01;1039;2
Census Block;51;073;1003.01;1040;1,2
Census Block;51;073;1003.01;1041;2
Census Block;51;073;1003.01;1042;1,2
Census Block;51;073;1003.01;1043;2
Census Block;51;073;1003.01;1044;2
Census Block;51;073;1003.01;1045;2
Census Block;51;073;1003.01;1046;1,2
Census Block;51;073;1003.01;1047;1
Census Block;51;073;1003.01;1048;1
Census Block;51;073;1003.01;1049;2
Census Block;51;073;1003.01;1050;2
Census Block;51;073;1003.01;1051;2
Census Block;51;073;1003.01;1052;2
Census Block;51;073;1003.01;1053;2
Census Block;51;073;1003.01;1054;2
Census Block;51;073;1003.01;1055;2
Census Block;51;073;1003.01;1056;2
Census Block;51;073;1003.01;1057;2
Census Block;51;073;1003.01;1058;2
Census Block;51;073;1003.01;1059;2,3
Census Block;51;073;1003.01;1060;2
Census Block;51;073;1003.01;1061;2
Census Block;51;073;1003.01;1062;2
Census Block;51;073;1003.01;1063;2
