TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;059;4825.01;1009;2
Census Block;51;059;4825.01;1010;2
Census Block;51;059;4825.01;1021;2
Census Block;51;059;4825.01;1022;2
Census Block;51;059;4825.01;1023;2
Census Block;51;059;4825.01;1024;2
Census Block;51;059;4825.01;1025;2
Census Block;51;059;4825.01;1026;2
Census Block;51;059;4826.01;2000;2
Census Block;51;059;4826.01;2001;2
Census Block;51;059;4826.01;2002;2
Census Block;51;059;4826.01;2003;2
Census Block;51;059;4826.01;2004;2
Census Block;51;059;4826.01;2005;2
Census Block;51;059;4826.01;2006;2
Census Block;51;059;4826.01;2007;2
Census Block;51;059;4826.01;2008;2
Census Block;51;059;4826.01;2009;2
Census Block;51;059;4826.01;2010;2
Census Block;51;059;4826.01;2011;2
Census Block;51;059;4826.01;2012;2
Census Block;51;059;4826.01;2013;2
Census Block;51;059;4826.01;2014;2
Census Block;51;059;4826.01;2015;2
Census Block;51;059;4826.01;3004;2
Census Block;51;059;4826.01;3005;2
Census Block;51;059;4826.01;3006;2
Census Block;51;059;4826.01;3007;2
Census Block;51;059;4826.01;3008;2
Census Block;51;059;4826.01;3009;2
Census Block;51;059;4826.01;3010;2
Census Block;51;059;4826.01;3011;2
Census Block;51;059;4826.01;3012;2
Census Block;51;059;4826.01;3013;2
Census Block;51;059;4826.01;3014;2
Census Block;51;059;4826.01;3015;2
Census Block;51;059;4826.01;3016;2
Census Block;51;059;4826.01;3017;2
Census Block;51;059;4826.01;3018;2
Census Block;51;059;4826.01;3019;2
Census Block;51;059;4826.01;3020;2
Census Block;51;059;4826.02;1012;2
Census Block;51;059;4826.02;1013;2
Census Block;51;059;4826.02;1014;2
Census Block;51;059;4826.02;1015;2
Census Block;51;059;4901.01;1000;2
Census Block;51;059;4901.01;1001;2
Census Block;51;059;4901.01;1002;2
Census Block;51;059;4901.01;1003;2
Census Block;51;059;4901.01;1004;2
Census Block;51;059;4901.01;1011;2
Census Block;51;059;4901.01;1012;2
Census Block;51;059;4901.01;1014;2
Census Block;51;059;4901.03;1000;1
Census Block;51;059;4901.03;1001;1
Census Block;51;059;4901.03;1002;1
Census Block;51;059;4901.03;1003;1
Census Block;51;059;4901.03;1004;1
Census Block;51;059;4901.03;1005;1
Census Block;51;059;4901.03;1006;1
Census Block;51;059;4901.03;1007;1
Census Block;51;059;4901.03;1008;1
Census Block;51;059;4901.03;1009;1
Census Block;51;059;4901.03;1010;1
Census Block;51;059;4901.03;1011;1
Census Block;51;059;4901.03;1012;1
Census Block;51;059;4901.03;1013;1
Census Block;51;059;4901.03;1014;1
Census Block;51;059;4901.03;1015;1
Census Block;51;059;4901.03;1016;1
Census Block;51;059;4901.03;1017;1
Census Block;51;059;4901.03;1018;1
Census Block;51;059;4901.03;1019;1
Census Block;51;059;4901.03;1020;1
Census Block;51;059;4901.03;1021;1
Census Block;51;059;4901.03;1022;1
Census Block;51;059;4901.03;2000;1,2
Census Block;51;059;4901.03;2001;1
Census Block;51;059;4901.03;2002;1
Census Block;51;059;4901.03;2003;1
Census Block;51;059;4901.03;2004;1
Census Block;51;059;4901.03;2005;1
Census Block;51;059;4901.03;2006;1
Census Block;51;059;4901.03;2007;1
Census Block;51;059;4901.03;2008;1
Census Block;51;059;4901.03;2009;1
Census Block;51;059;4901.03;2010;1
Census Block;51;059;4901.03;2011;1
Census Block;51;059;4901.03;2012;1
Census Block;51;059;4901.03;2013;1
Census Block;51;059;4901.03;2014;1
Census Block;51;059;4901.03;2015;1
Census Block;51;059;4901.03;2016;1
Census Block;51;059;4901.03;2017;1
Census Block;51;059;4901.03;2018;1
Census Block;51;059;4901.03;2019;1
Census Block;51;059;4901.03;2020;1,2
Census Block;51;059;4901.03;2021;1
Census Block;51;059;4901.03;2022;1
Census Block;51;059;4901.03;2023;1
Census Block;51;059;4901.03;2024;1
Census Block;51;059;4901.03;2025;1
Census Block;51;059;4901.03;2026;1
Census Block;51;059;4901.03;2027;1
Census Block;51;059;4901.03;2028;1,2
Census Block;51;059;4901.03;2029;1
Census Block;51;059;4901.03;2030;1
Census Block;51;059;4901.03;2031;1
Census Block;51;059;4901.03;2032;1
Census Block;51;059;4901.03;2033;1,2
Census Block;51;059;4901.03;2034;1,2
Census Block;51;059;4901.03;2035;2
Census Block;51;059;4901.03;2036;2
Census Block;51;059;4901.03;2037;2
Census Block;51;059;4901.03;2038;2
Census Block;51;059;4901.03;2039;2
Census Block;51;059;4901.03;2040;2
Census Block;51;059;4901.03;2041;2
Census Block;51;059;4901.03;2042;1
Census Block;51;059;4901.03;2043;1
Census Block;51;059;4901.03;2044;1
Census Block;51;059;4901.03;2045;1
Census Block;51;059;4901.03;2046;1
Census Block;51;059;4901.03;2047;1
Census Block;51;059;4901.03;2048;1
Census Block;51;059;4901.03;2049;1
Census Block;51;059;4901.03;2050;1
Census Block;51;059;4901.03;2051;1
Census Block;51;059;4901.03;2052;1
Census Block;51;059;4901.03;2053;2
Census Block;51;059;4901.03;2054;1
Census Block;51;059;4901.03;2055;1
Census Block;51;059;4901.03;2056;1
Census Block;51;059;4901.03;2057;1
Census Block;51;059;4901.03;2058;1
