TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;041;1008.04;1000;1
Census Block;51;041;1008.04;1001;1
Census Block;51;041;1008.04;1002;1
Census Block;51;041;1008.04;1003;1
Census Block;51;041;1008.04;1004;1
Census Block;51;041;1008.04;1005;1
Census Block;51;041;1008.04;1006;1
Census Block;51;041;1008.04;1007;1
Census Block;51;041;1008.04;1008;1
Census Block;51;041;1008.04;1009;1
Census Block;51;041;1008.04;1010;1
Census Block;51;041;1008.04;1011;1
Census Block;51;041;1008.04;1012;1
Census Block;51;041;1008.04;1013;1
Census Block;51;041;1008.04;1014;1
Census Block;51;041;1008.04;1015;1
Census Block;51;041;1008.04;1016;1
Census Block;51;041;1008.04;1017;1
Census Block;51;041;1008.04;1018;1
Census Block;51;041;1008.04;1019;1
Census Block;51;041;1008.04;1020;1
Census Block;51;041;1008.04;1021;1
Census Block;51;041;1008.04;1022;1
Census Block;51;041;1008.04;1023;1
Census Block;51;041;1008.04;1024;1
Census Block;51;041;1008.04;2000;1
Census Block;51;041;1008.04;2001;1
Census Block;51;041;1008.04;2002;1
Census Block;51;041;1008.04;2003;1
Census Block;51;041;1008.04;2004;1
Census Block;51;041;1008.04;2005;1
Census Block;51;041;1008.04;2006;1
Census Block;51;041;1008.04;2007;1
Census Block;51;041;1008.04;2008;1
Census Block;51;041;1008.04;2009;1
Census Block;51;041;1008.04;2010;1
Census Block;51;041;1008.04;2011;1
Census Block;51;041;1008.04;2012;1
Census Block;51;041;1008.04;2013;1
Census Block;51;041;1008.04;2014;1
Census Block;51;041;1008.04;2015;1
Census Block;51;041;1008.04;2016;1
Census Block;51;041;1008.04;2017;1
Census Block;51;041;1008.04;2018;1
Census Block;51;041;1008.04;2019;1
Census Block;51;041;1008.04;2020;1
Census Block;51;041;1008.04;3000;1
Census Block;51;041;1008.04;3001;1
Census Block;51;041;1008.04;3002;1
Census Block;51;041;1008.04;3003;1
Census Block;51;041;1008.04;3004;1
Census Block;51;041;1008.04;3005;1
Census Block;51;041;1008.04;3006;1
Census Block;51;041;1008.04;3007;1
Census Block;51;041;1008.04;3008;1
Census Block;51;041;1008.04;3009;1
Census Block;51;041;1008.04;3010;1
Census Block;51;041;1008.04;3011;1
Census Block;51;041;1008.04;3012;1
Census Block;51;041;1008.04;3013;1
Census Block;51;041;1008.04;3014;1
Census Block;51;041;1008.04;3015;1
Census Block;51;041;1008.04;3017;1
Census Block;51;041;1008.04;3018;1
Census Block;51;041;1008.04;3019;1
