TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;121;202.02;1003;1
Census Block;51;121;202.02;1004;1
Census Block;51;121;202.02;1007;1
Census Block;51;121;202.02;1012;1
Census Block;51;121;202.02;1013;1
Census Block;51;121;202.02;1014;1
Census Block;51;121;202.02;1015;1
Census Block;51;121;202.02;1016;1
Census Block;51;121;202.02;1017;1
Census Block;51;121;202.02;1018;1
Census Block;51;121;202.02;1019;1
Census Block;51;121;202.02;1020;1
Census Block;51;121;202.02;1021;1
Census Block;51;121;202.02;1022;1
Census Block;51;121;202.02;1026;1
Census Block;51;121;202.02;1027;1
Census Block;51;121;202.02;1029;1
Census Block;51;121;202.02;1030;1
Census Block;51;121;202.02;1031;1
Census Block;51;121;202.02;1032;1
Census Block;51;121;202.02;1033;1
Census Block;51;121;202.02;1034;1
Census Block;51;121;202.02;1035;1
Census Block;51;121;202.02;1036;1
Census Block;51;121;202.02;1044;1
Census Block;51;121;202.02;1045;1
Census Block;51;121;202.02;1048;1
Census Block;51;121;202.02;1049;1
Census Block;51;121;202.02;1050;1
Census Block;51;121;202.02;1051;1
Census Block;51;121;202.02;1056;1
Census Block;51;121;202.02;1057;1
Census Block;51;121;202.02;1058;1
Census Block;51;121;202.02;1059;1
Census Block;51;121;202.02;1060;1
Census Block;51;121;202.02;1062;1
Census Block;51;121;202.02;1063;1
Census Block;51;121;202.02;1064;1
Census Block;51;121;202.02;1065;1
Census Block;51;121;202.02;1067;1
Census Block;51;121;202.02;1068;1
Census Block;51;121;202.02;1069;1
Census Block;51;121;202.02;1070;1
Census Block;51;121;202.02;1071;1
Census Block;51;121;202.02;1072;1
Census Block;51;121;202.02;1073;1
Census Block;51;121;202.02;1074;1
Census Block;51;121;211.00;1000;1
Census Block;51;121;211.00;1001;1
Census Block;51;121;211.00;1002;1
Census Block;51;121;211.00;1003;1
Census Block;51;121;211.00;1004;1
Census Block;51;121;211.00;1005;1
Census Block;51;121;211.00;1006;1
Census Block;51;121;211.00;1007;1
Census Block;51;121;211.00;1009;1
Census Block;51;121;211.00;1011;1
Census Block;51;121;211.00;1012;1
Census Block;51;121;211.00;1013;1
Census Block;51;121;211.00;1022;1
Census Block;51;121;211.00;1023;1
Census Block;51;121;211.00;1024;1
Census Block;51;121;212.00;3040;1
Census Block;51;121;212.00;3083;1
Census Block;51;121;212.00;3087;1
Census Block;51;121;212.00;3088;1
Census Block;51;121;212.00;3089;1
