TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;035;801.00;1020;1,2
Census Block;51;035;801.00;1028;1
Census Block;51;035;801.00;1039;1,2
Census Block;51;035;801.00;1042;2
Census Block;51;035;801.00;1043;2,3
Census Block;51;035;801.00;1044;2
Census Block;51;035;801.00;1045;2
Census Block;51;035;801.00;1046;2
Census Block;51;035;801.00;1047;2
Census Block;51;035;801.00;1048;2
Census Block;51;035;801.00;1049;2
Census Block;51;035;801.00;1050;2
Census Block;51;035;801.00;1051;2
Census Block;51;035;801.00;1052;2
Census Block;51;035;801.00;1053;2
Census Block;51;035;801.00;1054;2
Census Block;51;035;801.00;1055;2
Census Block;51;035;801.00;1056;1,2
Census Block;51;035;801.00;1057;1,2
Census Block;51;035;801.00;1058;2
Census Block;51;035;801.00;1062;2
Census Block;51;035;801.00;1063;2
Census Block;51;035;801.00;1064;2
Census Block;51;035;801.00;1065;2
Census Block;51;035;801.00;1066;2
Census Block;51;035;801.00;1067;2
Census Block;51;035;801.00;1068;2
Census Block;51;035;801.00;1069;2
Census Block;51;035;801.00;1070;2
Census Block;51;035;801.00;1071;2
Census Block;51;035;801.00;1072;2
Census Block;51;035;801.00;1073;2
Census Block;51;035;801.00;1074;2
Census Block;51;035;801.00;1077;1
Census Block;51;035;801.00;1083;1
Census Block;51;035;801.00;1084;1
Census Block;51;035;802.00;2003;1
Census Block;51;035;802.00;2004;1,2
Census Block;51;035;802.00;2005;2
Census Block;51;035;802.00;2006;2
Census Block;51;035;802.00;2007;2
Census Block;51;035;802.00;2008;2
Census Block;51;035;802.00;2009;2
Census Block;51;035;802.00;2010;2
Census Block;51;035;802.00;2011;2
Census Block;51;035;802.00;2012;2
Census Block;51;035;802.00;2013;2
Census Block;51;035;802.00;2014;2
Census Block;51;035;802.00;2016;2
Census Block;51;035;802.00;2017;2
Census Block;51;035;802.00;2018;2
Census Block;51;035;802.00;2019;2
Census Block;51;035;802.00;2020;2
Census Block;51;035;802.00;2021;2
Census Block;51;035;802.00;2022;2
Census Block;51;035;802.00;2023;2
Census Block;51;035;802.00;2024;2
Census Block;51;035;802.00;2025;2
Census Block;51;035;802.00;2026;2
Census Block;51;035;802.00;2027;2
Census Block;51;035;802.00;2028;2
Census Block;51;035;802.00;2029;2
Census Block;51;035;802.00;2030;2
Census Block;51;035;802.00;2031;2
Census Block;51;035;802.00;2032;2
Census Block;51;035;802.00;2033;2
Census Block;51;035;802.00;2034;2
Census Block;51;035;802.00;2035;2
Census Block;51;035;802.00;2036;2
Census Block;51;035;802.00;2045;2
Census Block;51;035;802.00;2046;2
Census Block;51;035;802.00;2047;2
Census Block;51;035;802.00;2048;2
Census Block;51;035;802.00;2049;2
Census Block;51;035;802.00;2050;2
Census Block;51;035;802.00;2051;2
Census Block;51;035;802.00;2052;2
Census Block;51;035;802.00;2053;2
Census Block;51;035;802.00;2054;2
Census Block;51;035;802.00;2055;2
Census Block;51;035;802.00;2056;2
Census Block;51;035;802.00;2057;2
Census Block;51;035;802.00;2058;2
Census Block;51;035;802.00;2059;2
Census Block;51;035;802.00;2060;2
Census Block;51;035;802.00;2061;2
Census Block;51;035;802.00;2062;2
Census Block;51;035;802.00;2063;2
Census Block;51;035;802.00;2065;2
Census Block;51;035;802.00;3000;2
Census Block;51;035;802.00;3001;2
Census Block;51;035;802.00;3002;2
Census Block;51;035;802.00;3003;2
Census Block;51;035;802.00;3004;2
Census Block;51;035;802.00;3005;2
Census Block;51;035;802.00;3006;2
Census Block;51;035;802.00;3007;2
Census Block;51;035;802.00;3008;2
Census Block;51;035;802.00;3009;2
Census Block;51;035;802.00;3010;2
Census Block;51;035;802.00;3011;2
Census Block;51;035;802.00;3012;2
Census Block;51;035;802.00;3013;2
Census Block;51;035;802.00;3014;2
Census Block;51;035;802.00;3015;2
Census Block;51;035;802.00;3016;2
Census Block;51;035;802.00;3017;2
Census Block;51;035;802.00;3018;2
Census Block;51;035;802.00;3019;2
Census Block;51;035;802.00;3020;2
Census Block;51;035;802.00;3021;2
Census Block;51;035;802.00;3022;2
Census Block;51;035;802.00;3023;2
Census Block;51;035;802.00;3024;2
Census Block;51;035;802.00;3025;2
Census Block;51;035;802.00;3026;2
Census Block;51;035;802.00;3027;2
Census Block;51;035;802.00;3028;2
Census Block;51;035;802.00;3029;2
Census Block;51;035;802.00;3030;2
Census Block;51;035;802.00;3031;2
Census Block;51;035;802.00;3032;2
Census Block;51;035;802.00;3033;2
Census Block;51;035;802.00;3034;2
Census Block;51;035;802.00;3035;2
Census Block;51;035;802.00;3036;2
Census Block;51;035;802.00;3037;2
Census Block;51;035;802.00;3038;2
Census Block;51;035;802.00;3039;2
Census Block;51;035;802.00;3040;2
Census Block;51;035;802.00;3041;2
Census Block;51;035;802.00;3042;2
Census Block;51;035;802.00;3043;2
Census Block;51;035;802.00;3044;2
Census Block;51;035;802.00;3045;2
Census Block;51;035;802.00;3046;2
Census Block;51;035;802.00;3049;2
Census Block;51;035;802.00;3050;2
Census Block;51;035;802.00;3051;2
Census Block;51;035;802.00;3052;2
Census Block;51;035;802.00;3056;2
Census Block;51;035;802.00;3058;2
Census Block;51;035;802.00;3064;2
Census Block;51;035;802.00;3131;2
Census Block;51;035;802.00;3137;2
Census Block;51;035;805.00;1115;2,3
Census Block;51;035;805.00;1116;2,3
Census Block;51;035;805.00;1117;3
Census Block;51;035;805.00;1189;2
Census Block;51;035;805.00;1190;2
Census Block;51;035;805.00;1191;2,3
Census Block;51;035;805.00;1192;2
Census Block;51;035;805.00;4009;3
Census Block;51;035;805.00;4010;3
Census Block;51;035;805.00;4011;2,3
Census Block;51;035;805.00;4012;2
Census Block;51;035;805.00;4013;2
Census Block;51;035;805.00;4014;2
Census Block;51;035;805.00;4015;2
Census Block;51;035;805.00;4016;2
Census Block;51;035;805.00;4017;2
Census Block;51;035;805.00;4018;2
Census Block;51;035;805.00;4022;2,3
Census Block;51;035;805.00;4023;2,3
Census Block;51;035;805.00;4024;2
Census Block;51;035;805.00;4026;2
Census Block;51;035;805.00;4027;2
Census Block;51;035;805.00;4028;2
Census Block;51;035;805.00;4029;2
Census Block;51;035;805.00;4030;2
Census Block;51;035;805.00;4031;2
Census Block;51;035;805.00;4032;2
Census Block;51;035;805.00;4033;2
Census Block;51;035;805.00;4034;2
Census Block;51;035;805.00;4035;2
Census Block;51;035;805.00;4036;2
Census Block;51;035;805.00;4037;2
