TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;001;902.00;3077;1
Census Block;51;001;902.00;3078;1
Census Block;51;001;902.00;3079;1
Census Block;51;001;902.00;3082;1
Census Block;51;001;902.00;3083;1
Census Block;51;001;902.00;3152;1
Census Block;51;001;902.00;3153;1
Census Block;51;001;902.00;3154;1
Census Block;51;001;902.00;3155;1
Census Block;51;001;902.00;3159;1
Census Block;51;001;902.00;3160;1
Census Block;51;001;902.00;3161;1
Census Block;51;001;902.00;3162;1
Census Block;51;001;902.00;3163;1
Census Block;51;001;902.00;3164;1
Census Block;51;001;902.00;3165;1
Census Block;51;001;903.00;2011;1
Census Block;51;001;903.00;2012;1
Census Block;51;001;903.00;2013;1
Census Block;51;001;903.00;2014;1
Census Block;51;001;903.00;2015;1
Census Block;51;001;903.00;2076;1
Census Block;51;001;903.00;2086;1
Census Block;51;001;903.00;2087;1
Census Block;51;001;903.00;2088;1
Census Block;51;001;903.00;2089;1
Census Block;51;001;903.00;2090;1
