TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;153;9001.00;1033;1
Census Block;51;153;9001.00;1035;1
Census Block;51;153;9001.00;1036;1
Census Block;51;153;9001.00;2011;1
Census Block;51;153;9001.00;2012;1
Census Block;51;153;9001.00;2015;1
Census Block;51;153;9001.00;2016;1
Census Block;51;153;9001.00;2017;1
Census Block;51;153;9001.00;2018;1
Census Block;51;153;9001.00;2019;1,2
Census Block;51;153;9001.00;2020;1
Census Block;51;153;9001.00;2021;1,2
Census Block;51;153;9001.00;2022;2
Census Block;51;153;9001.00;2023;2
Census Block;51;153;9001.00;2024;2
Census Block;51;153;9001.00;2025;1
Census Block;51;153;9001.00;2026;2
Census Block;51;153;9001.00;2027;1
Census Block;51;153;9001.00;2030;2
Census Block;51;153;9001.00;2031;2
Census Block;51;153;9001.00;2032;2
Census Block;51;153;9001.00;2034;2
Census Block;51;153;9001.00;2035;2
Census Block;51;153;9001.00;2036;1
Census Block;51;153;9002.01;1043;1
Census Block;51;153;9002.01;1044;1
Census Block;51;153;9002.01;1045;1
Census Block;51;153;9002.01;1046;1
Census Block;51;153;9002.01;1047;1
Census Block;51;153;9002.01;1048;1
Census Block;51;153;9002.01;1049;1
Census Block;51;153;9002.01;1050;1
Census Block;51;153;9002.01;1052;1
Census Block;51;153;9002.01;1053;1
Census Block;51;153;9002.01;1054;1
Census Block;51;153;9002.01;1055;1
Census Block;51;153;9002.01;1059;1
Census Block;51;153;9002.02;1000;1
Census Block;51;153;9002.02;1001;1
Census Block;51;153;9002.02;1002;1
Census Block;51;153;9002.02;1003;1
Census Block;51;153;9002.02;1004;1
Census Block;51;153;9002.02;1005;1
Census Block;51;153;9002.02;1006;1
Census Block;51;153;9002.02;1007;1
Census Block;51;153;9002.02;1008;1
Census Block;51;153;9002.02;1009;1
Census Block;51;153;9002.02;2000;1
Census Block;51;153;9002.02;2001;1
Census Block;51;153;9002.02;2002;1
Census Block;51;153;9002.02;2003;1
Census Block;51;153;9002.02;2004;1
Census Block;51;153;9002.02;2005;1
Census Block;51;153;9002.02;2006;1
Census Block;51;153;9002.02;2007;1
Census Block;51;153;9002.02;2008;1
Census Block;51;153;9002.02;2009;1
Census Block;51;153;9002.02;2010;1
Census Block;51;153;9002.02;2011;1
Census Block;51;153;9002.02;2012;1
Census Block;51;153;9002.02;2013;1
Census Block;51;153;9002.02;2014;1
Census Block;51;153;9002.02;3000;1
