TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;037;9302.00;2084;1
Census Block;51;037;9302.00;2085;1
Census Block;51;037;9302.00;2086;1
Census Block;51;037;9302.00;2097;1
Census Block;51;037;9302.00;2098;1
Census Block;51;037;9302.00;2099;1
Census Block;51;037;9302.00;2100;1
Census Block;51;037;9302.00;2101;1
Census Block;51;037;9302.00;2102;1
Census Block;51;037;9302.00;2103;1
Census Block;51;037;9302.00;2104;1
Census Block;51;037;9302.00;2105;1
Census Block;51;037;9302.00;2106;1
Census Block;51;037;9302.00;2107;1
Census Block;51;037;9302.00;2108;1
Census Block;51;037;9302.00;2109;1
Census Block;51;037;9302.00;2110;1
Census Block;51;037;9302.00;2111;1
Census Block;51;037;9302.00;2112;1
Census Block;51;037;9302.00;2113;1
Census Block;51;037;9302.00;2114;1
Census Block;51;037;9302.00;2115;1
Census Block;51;037;9302.00;2116;1
Census Block;51;037;9302.00;2117;1
