TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;141;303.01;1000;1
Census Block;51;141;303.01;1001;1
Census Block;51;141;303.01;1002;1
Census Block;51;141;303.01;1003;1
Census Block;51;141;303.01;1004;1
Census Block;51;141;303.01;1005;1
Census Block;51;141;303.01;1006;1
Census Block;51;141;303.01;1007;1
Census Block;51;141;303.01;1008;1
Census Block;51;141;303.01;1009;1
Census Block;51;141;303.01;1010;1
Census Block;51;141;303.01;1011;1
Census Block;51;141;303.01;1012;1
Census Block;51;141;303.01;1013;1
Census Block;51;141;303.01;1014;1
Census Block;51;141;303.01;1040;1
Census Block;51;141;303.01;1041;1
Census Block;51;141;303.01;1043;1
Census Block;51;141;303.01;1051;1
Census Block;51;141;303.01;1052;1
Census Block;51;141;303.01;1053;1
Census Block;51;141;303.01;1054;1
Census Block;51;141;303.01;1055;1
Census Block;51;141;303.01;1056;1
Census Block;51;141;303.01;1059;1
Census Block;51;141;303.01;1060;1
Census Block;51;141;303.01;1062;1
Census Block;51;141;303.01;1063;1
Census Block;51;141;303.01;1064;1
Census Block;51;141;303.01;1065;1
Census Block;51;141;303.01;1074;1
Census Block;51;141;303.01;1083;1
Census Block;51;141;303.02;2000;1
Census Block;51;141;303.02;2001;1
Census Block;51;141;303.02;2002;1
Census Block;51;141;303.02;2003;1
Census Block;51;141;303.02;2004;1
Census Block;51;141;303.02;2005;1
Census Block;51;141;303.02;2006;1
Census Block;51;141;303.02;2007;1
Census Block;51;141;303.02;2008;1
Census Block;51;141;303.02;2009;1
Census Block;51;141;303.02;2010;1
Census Block;51;141;303.02;2011;1
Census Block;51;141;303.02;2012;1
Census Block;51;141;303.02;2013;1
Census Block;51;141;303.02;2014;1
Census Block;51;141;303.02;2015;1
Census Block;51;141;303.02;2016;1
Census Block;51;141;303.02;2017;1
Census Block;51;141;303.02;2018;1
Census Block;51;141;303.02;2019;1
Census Block;51;141;303.02;2020;1
Census Block;51;141;303.02;2021;1
Census Block;51;141;303.02;2022;1
Census Block;51;141;303.02;2024;1
Census Block;51;141;303.02;2025;1
Census Block;51;141;303.02;2026;1
Census Block;51;141;303.02;2027;1
Census Block;51;141;303.02;2034;1
Census Block;51;141;303.02;2035;1
Census Block;51;141;303.02;2036;1
Census Block;51;141;303.02;2037;1
Census Block;51;141;303.02;2038;1
Census Block;51;141;303.02;2039;1
Census Block;51;141;303.02;2040;1
Census Block;51;141;303.02;2041;1
Census Block;51;141;303.02;2042;1
Census Block;51;141;303.02;2043;1
Census Block;51;141;303.02;2044;1
Census Block;51;141;303.02;2045;1
Census Block;51;141;303.02;2046;1
Census Block;51;141;303.02;2047;1
Census Block;51;141;303.02;2048;1
Census Block;51;141;303.02;2049;1
Census Block;51;141;303.02;2050;1
Census Block;51;141;303.02;2051;1
Census Block;51;141;303.02;2052;1
Census Block;51;141;303.02;2053;1
Census Block;51;141;303.02;2054;1
Census Block;51;141;303.02;2055;1
Census Block;51;141;303.02;2056;1
Census Block;51;141;303.02;2057;1
Census Block;51;141;303.02;2058;1
Census Block;51;141;303.02;2059;1
Census Block;51;141;303.02;2060;1
Census Block;51;141;303.02;2061;1
Census Block;51;141;303.02;2062;1
Census Block;51;141;303.02;2063;1
Census Block;51;141;303.02;2064;1
Census Block;51;141;303.02;2065;1
Census Block;51;141;303.02;2066;1
Census Block;51;141;303.02;2067;1
Census Block;51;141;303.02;2068;1
Census Block;51;141;303.02;2069;1
Census Block;51;141;303.02;2070;1
Census Block;51;141;303.02;2071;1
Census Block;51;141;303.02;2072;1
Census Block;51;141;303.02;2073;1
Census Block;51;141;303.02;2074;1
Census Block;51;141;303.02;2075;1
Census Block;51;141;303.02;2076;1
Census Block;51;141;303.02;2077;1
Census Block;51;141;303.02;2078;1
Census Block;51;141;303.02;2079;1
Census Block;51;141;303.02;2080;1
Census Block;51;141;303.02;2081;1
Census Block;51;141;303.02;2082;1
Census Block;51;141;303.02;2083;1
Census Block;51;141;303.02;2084;1
Census Block;51;141;303.02;2085;1
Census Block;51;141;303.02;2086;1
Census Block;51;141;303.02;2087;1
Census Block;51;141;303.02;2088;1
Census Block;51;141;303.02;2089;1
Census Block;51;141;303.02;2090;1
Census Block;51;141;303.02;2097;1
Census Block;51;141;303.02;2101;1
Census Block;51;141;303.02;2102;1
Census Block;51;141;303.02;2103;1
Census Block;51;141;303.02;2104;1
Census Block;51;141;303.02;2105;1
Census Block;51;141;303.02;2106;1
Census Block;51;141;303.02;2107;1
Census Block;51;141;303.02;2108;1
Census Block;51;141;303.02;2109;1
Census Block;51;141;303.02;2110;1
Census Block;51;141;303.02;2111;1
Census Block;51;141;303.02;2112;1
Census Block;51;141;303.02;2114;1
Census Block;51;141;303.02;2115;1
Census Block;51;141;303.02;2116;1
Census Block;51;141;303.02;2117;1
Census Block;51;141;303.02;2118;1
Census Block;51;141;303.02;2119;1
Census Block;51;141;303.02;2120;1
Census Block;51;141;303.02;2121;1
Census Block;51;141;303.02;2122;1
Census Block;51;141;303.02;2123;1
Census Block;51;141;303.02;2125;1
Census Block;51;141;303.02;2126;1
Census Block;51;141;303.02;2127;1
Census Block;51;141;303.02;2128;1
Census Block;51;141;303.02;2129;1
Census Block;51;141;303.02;2130;1
Census Block;51;141;303.02;2131;1
Census Block;51;141;303.02;2132;1
Census Block;51;141;303.02;2133;1
Census Block;51;141;303.02;2134;1
Census Block;51;141;303.02;2135;1
Census Block;51;141;303.02;2136;1
Census Block;51;141;303.02;2137;1
Census Block;51;141;303.02;2138;1
Census Block;51;141;303.02;2139;1
Census Block;51;141;303.02;2140;1
Census Block;51;141;303.02;2141;1
Census Block;51;141;303.02;2142;1
Census Block;51;141;303.02;2143;1
Census Block;51;141;303.02;2155;1
Census Block;51;141;303.02;2156;1
Census Block;51;141;303.02;2157;1
Census Block;51;141;303.02;2160;1
Census Block;51;141;303.02;2162;1
Census Block;51;141;303.02;2163;1
Census Block;51;141;303.02;2164;1
