TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;073;1002.02;2026;1
Census Block;51;073;1002.02;2027;1
Census Block;51;073;1002.02;2028;1
Census Block;51;073;1002.02;2029;1
Census Block;51;073;1002.02;2030;1
Census Block;51;073;1002.02;2050;1
Census Block;51;073;1002.02;2051;1
Census Block;51;073;1002.02;2052;1
Census Block;51;073;1002.02;2053;1
Census Block;51;073;1002.02;2054;1
Census Block;51;073;1002.02;2055;1
Census Block;51;073;1002.02;2056;1
Census Block;51;073;1002.02;2057;1
Census Block;51;073;1002.02;2058;1
Census Block;51;073;1002.02;2059;1
Census Block;51;073;1002.02;2060;1
Census Block;51;073;1002.02;2061;1
Census Block;51;073;1002.02;2062;1
Census Block;51;073;1002.02;2063;1
Census Block;51;073;1002.02;2064;1
Census Block;51;073;1002.02;2065;1
Census Block;51;073;1002.02;2066;1
Census Block;51;073;1002.02;2067;1
Census Block;51;073;1002.02;2069;1
Census Block;51;073;1002.02;2076;1
Census Block;51;073;1002.02;2077;1
Census Block;51;073;1002.02;2078;1
Census Block;51;073;1002.03;1000;1
Census Block;51;073;1002.03;1001;1
Census Block;51;073;1002.03;1002;1
Census Block;51;073;1002.03;1003;1
Census Block;51;073;1002.03;1004;1
Census Block;51;073;1002.03;1005;1
Census Block;51;073;1002.03;1006;1
Census Block;51;073;1002.03;1007;1
Census Block;51;073;1002.03;1008;1
Census Block;51;073;1002.03;1009;1
Census Block;51;073;1002.03;1010;1
Census Block;51;073;1002.03;1011;1
Census Block;51;073;1002.03;1012;1
Census Block;51;073;1002.03;1013;1
Census Block;51;073;1002.03;1014;1
Census Block;51;073;1002.03;1015;1
Census Block;51;073;1002.03;1016;1
Census Block;51;073;1002.03;1017;1
Census Block;51;073;1002.03;1018;1
Census Block;51;073;1002.03;1019;1
Census Block;51;073;1002.03;1020;1
Census Block;51;073;1002.03;1021;1
Census Block;51;073;1002.03;1022;1
Census Block;51;073;1002.03;1023;1
Census Block;51;073;1002.03;1024;1
Census Block;51;073;1002.03;1025;1
Census Block;51;073;1002.03;1026;1
Census Block;51;073;1002.03;1027;1
Census Block;51;073;1002.03;3000;1
Census Block;51;073;1002.03;3001;1
Census Block;51;073;1002.03;3002;1
Census Block;51;073;1002.03;3003;1
Census Block;51;073;1002.03;3004;1
Census Block;51;073;1002.03;3005;1
Census Block;51;073;1002.03;3006;1
Census Block;51;073;1002.03;3007;1
Census Block;51;073;1002.03;3008;1
Census Block;51;073;1002.03;3009;1
Census Block;51;073;1002.03;3010;1
Census Block;51;073;1002.03;3011;1
Census Block;51;073;1002.03;3012;1
Census Block;51;073;1002.03;3013;1
Census Block;51;073;1002.03;3014;1
Census Block;51;073;1002.03;3015;1
Census Block;51;073;1002.03;3016;1
Census Block;51;073;1002.03;3017;1
Census Block;51;073;1002.03;3018;1
Census Block;51;073;1002.03;3019;1
Census Block;51;073;1002.03;3020;1
Census Block;51;073;1002.03;3021;1
Census Block;51;073;1002.03;3022;1
Census Block;51;073;1002.03;3023;1
Census Block;51;073;1002.03;3024;1
Census Block;51;073;1002.03;3025;1
Census Block;51;073;1002.03;3026;1
Census Block;51;073;1002.03;3027;1
Census Block;51;073;1002.03;3028;1
Census Block;51;073;1002.03;3029;1
Census Block;51;073;1002.03;3030;1
Census Block;51;073;1002.03;3031;1
Census Block;51;073;1002.03;3032;1
Census Block;51;073;1002.03;3033;1
Census Block;51;073;1002.03;3034;1
Census Block;51;073;1002.03;3040;1
Census Block;51;073;1002.03;3041;1
Census Block;51;073;1002.03;3042;1
Census Block;51;073;1002.03;4000;1
Census Block;51;073;1002.03;4001;1
Census Block;51;073;1002.03;4002;1
Census Block;51;073;1002.03;4003;1
Census Block;51;073;1002.03;4004;1
Census Block;51;073;1002.03;4005;1
Census Block;51;073;1002.03;4006;1
Census Block;51;073;1002.03;4007;1
Census Block;51;073;1002.03;4008;1
Census Block;51;073;1002.03;4009;1
Census Block;51;073;1002.03;4010;1
Census Block;51;073;1002.03;4011;1
Census Block;51;073;1002.03;4012;1
Census Block;51;073;1002.03;4013;1
Census Block;51;073;1002.03;4014;1
Census Block;51;073;1002.03;4015;1
Census Block;51;073;1002.03;4016;1
Census Block;51;073;1002.03;4017;1
Census Block;51;073;1002.03;4033;1
Census Block;51;073;1002.03;4034;1
Census Block;51;073;1002.03;4035;1
