TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;075;4003.00;1000;1
Census Block;51;075;4003.00;1001;1
Census Block;51;075;4003.00;1002;1
Census Block;51;075;4004.00;1076;1
Census Block;51;075;4004.00;1077;1
Census Block;51;075;4004.00;2023;1
Census Block;51;075;4004.00;2025;1
Census Block;51;075;4004.00;2026;1
Census Block;51;075;4004.00;2027;1
Census Block;51;075;4004.00;2028;1
Census Block;51;075;4004.00;2029;1
Census Block;51;075;4004.00;2030;1
Census Block;51;075;4004.00;2031;1
Census Block;51;075;4004.00;2032;1
Census Block;51;075;4004.00;2033;1
Census Block;51;075;4004.00;2034;1
Census Block;51;075;4004.00;2035;1
Census Block;51;075;4004.00;2037;1
Census Block;51;075;4004.00;2038;1
Census Block;51;075;4004.00;2039;1
Census Block;51;075;4004.00;2040;1
