TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;109;9503.00;2019;1
Census Block;51;109;9503.00;2020;1
Census Block;51;109;9503.00;2021;1
Census Block;51;109;9503.00;2022;1
Census Block;51;109;9503.00;2023;1
Census Block;51;137;1103.00;2051;1
Census Block;51;137;1103.00;2052;1
Census Block;51;137;1103.00;2053;1
Census Block;51;137;1103.00;2054;1
Census Block;51;137;1103.00;2055;1
Census Block;51;137;1103.00;2056;1
Census Block;51;137;1103.00;2057;1
Census Block;51;137;1103.00;2058;1
Census Block;51;137;1103.00;2059;1
Census Block;51;137;1103.00;2060;1
Census Block;51;137;1103.00;2061;1
Census Block;51;137;1103.00;2062;1
Census Block;51;137;1103.00;2063;1
Census Block;51;137;1103.00;2064;1
Census Block;51;137;1103.00;2065;1
Census Block;51;137;1103.00;2066;1
Census Block;51;137;1103.00;2067;1
Census Block;51;137;1103.00;2068;1
Census Block;51;137;1103.00;2069;1
Census Block;51;137;1103.00;2070;1
Census Block;51;137;1103.00;2071;1
Census Block;51;137;1103.00;2072;1
Census Block;51;137;1103.00;2073;1
Census Block;51;137;1103.00;2074;1
Census Block;51;137;1103.00;2075;1
Census Block;51;137;1103.00;2076;1
Census Block;51;137;1103.00;2077;1
Census Block;51;137;1103.00;2078;1
Census Block;51;137;1103.00;2079;1
Census Block;51;137;1103.00;2080;1
Census Block;51;137;1103.00;2081;1
Census Block;51;137;1103.00;2082;1
Census Block;51;137;1103.00;2083;1
Census Block;51;137;1103.00;2084;1
Census Block;51;137;1103.00;2085;1
Census Block;51;137;1103.00;2090;1
Census Block;51;137;1103.00;2091;1
Census Block;51;137;1103.00;2092;1
Census Block;51;137;1103.00;2093;1
Census Block;51;137;1103.00;2094;1
Census Block;51;137;1103.00;2095;1
Census Block;51;137;1103.00;2096;1
Census Block;51;137;1103.00;2097;1
Census Block;51;137;1103.00;2098;1
Census Block;51;137;1103.00;2099;1
Census Block;51;137;1103.00;2100;1
Census Block;51;137;1103.00;2101;1
Census Block;51;137;1103.00;2102;1
Census Block;51;137;1103.00;2103;1
Census Block;51;137;1103.00;2104;1
Census Block;51;137;1103.00;2105;1
Census Block;51;137;1103.00;2106;1
Census Block;51;137;1103.00;2107;1
Census Block;51;137;1103.00;2114;1
Census Block;51;137;1103.00;2115;1
Census Block;51;137;1103.00;2116;1
Census Block;51;137;1103.00;2117;1
Census Block;51;137;1103.00;2118;1
Census Block;51;137;1103.00;2119;1
Census Block;51;137;1103.00;2120;1
Census Block;51;137;1103.00;2121;1
Census Block;51;137;1103.00;2122;1
Census Block;51;137;1103.00;2123;1
Census Block;51;137;1103.00;2124;1
Census Block;51;137;1103.00;2125;1
Census Block;51;137;1103.00;2126;1
Census Block;51;137;1103.00;2127;1
Census Block;51;137;1103.00;2128;1
Census Block;51;137;1103.00;2129;1
Census Block;51;137;1103.00;2130;1
Census Block;51;137;1103.00;2131;1
Census Block;51;137;1103.00;2132;1
Census Block;51;137;1103.00;2133;1
Census Block;51;137;1103.00;2134;1
Census Block;51;137;1103.00;2135;1
Census Block;51;137;1103.00;2136;1
Census Block;51;137;1103.00;2137;1
Census Block;51;137;1103.00;2138;1
Census Block;51;137;1103.00;2139;1
Census Block;51;137;1103.00;2140;1
Census Block;51;137;1103.00;2141;1
Census Block;51;137;1103.00;2149;1
Census Block;51;137;1103.00;3090;1
Census Block;51;137;1103.00;3148;1
Census Block;51;137;1103.00;3149;1
Census Block;51;137;1103.00;3150;1
