TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;001;907.00;3013;1
Census Block;51;001;907.00;3014;1
Census Block;51;001;907.00;3015;1
Census Block;51;001;907.00;3016;1
Census Block;51;001;907.00;3017;1
Census Block;51;001;907.00;3018;1
Census Block;51;001;907.00;3019;1
Census Block;51;001;907.00;3030;1
Census Block;51;001;907.00;3031;1
Census Block;51;001;907.00;3032;1
Census Block;51;001;907.00;3033;1
Census Block;51;001;907.00;3034;1
Census Block;51;001;907.00;3035;1
Census Block;51;001;907.00;3036;1
Census Block;51;001;907.00;3037;1
Census Block;51;001;907.00;3038;1
Census Block;51;001;907.00;3045;1
Census Block;51;001;907.00;3046;1
Census Block;51;001;907.00;3047;1
Census Block;51;001;907.00;3051;1
Census Block;51;001;907.00;3052;1
