TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;820;31.00;1000;2
Census Block;51;820;31.00;1001;2
Census Block;51;820;31.00;1002;2
Census Block;51;820;31.00;1003;2
Census Block;51;820;31.00;1004;2
Census Block;51;820;31.00;1005;2
Census Block;51;820;31.00;1006;2
Census Block;51;820;31.00;1007;2
Census Block;51;820;31.00;1008;2
Census Block;51;820;31.00;1009;2
Census Block;51;820;31.00;1010;2
Census Block;51;820;31.00;1011;2
Census Block;51;820;31.00;1012;2
Census Block;51;820;31.00;1013;2
Census Block;51;820;31.00;1014;2
Census Block;51;820;31.00;1015;2
Census Block;51;820;31.00;1016;2
Census Block;51;820;31.00;1017;2
Census Block;51;820;31.00;1018;2
Census Block;51;820;31.00;1019;2
Census Block;51;820;31.00;1020;2
Census Block;51;820;31.00;1021;2
Census Block;51;820;31.00;1022;2
Census Block;51;820;31.00;1023;2
Census Block;51;820;31.00;1024;2
Census Block;51;820;31.00;1025;2
Census Block;51;820;31.00;1026;2
Census Block;51;820;31.00;1027;2
Census Block;51;820;31.00;1028;2
Census Block;51;820;31.00;1029;2
Census Block;51;820;31.00;1030;2
Census Block;51;820;31.00;1031;1,2
Census Block;51;820;31.00;1032;1,2
Census Block;51;820;31.00;1033;2
Census Block;51;820;31.00;1034;2
Census Block;51;820;31.00;1035;2
Census Block;51;820;31.00;1036;2
Census Block;51;820;31.00;1037;2
Census Block;51;820;31.00;1038;2
Census Block;51;820;31.00;1039;2
Census Block;51;820;31.00;1040;2
Census Block;51;820;31.00;1041;1,2
Census Block;51;820;31.00;1042;2
Census Block;51;820;31.00;1043;2
Census Block;51;820;31.00;1044;2
Census Block;51;820;31.00;1045;2
Census Block;51;820;31.00;1046;2
Census Block;51;820;31.00;1047;2
Census Block;51;820;31.00;1048;2
Census Block;51;820;31.00;1049;2
Census Block;51;820;31.00;1050;2
Census Block;51;820;31.00;1051;2
Census Block;51;820;31.00;1052;2
Census Block;51;820;31.00;1053;2
Census Block;51;820;31.00;1054;2
Census Block;51;820;31.00;1055;2
Census Block;51;820;31.00;1056;2
Census Block;51;820;31.00;1057;2
Census Block;51;820;31.00;1058;2
Census Block;51;820;31.00;1059;2
Census Block;51;820;31.00;1060;2
Census Block;51;820;31.00;1061;2
Census Block;51;820;31.00;1062;2
Census Block;51;820;31.00;1063;2,4
Census Block;51;820;31.00;1064;2
Census Block;51;820;31.00;1065;2
Census Block;51;820;31.00;1066;2
Census Block;51;820;31.00;1067;2
Census Block;51;820;31.00;1068;2
Census Block;51;820;31.00;1069;2
Census Block;51;820;31.00;1070;2
Census Block;51;820;31.00;1071;2,4
Census Block;51;820;31.00;1072;2,4
Census Block;51;820;31.00;1073;2
Census Block;51;820;31.00;1074;2
Census Block;51;820;31.00;1075;2
Census Block;51;820;31.00;1076;2
Census Block;51;820;31.00;1077;2,4
Census Block;51;820;31.00;1078;2,4
Census Block;51;820;31.00;1079;4
Census Block;51;820;31.00;1080;4
Census Block;51;820;31.00;1081;2,4
Census Block;51;820;31.00;1082;2
Census Block;51;820;31.00;1083;2,4
Census Block;51;820;31.00;1084;2,4
Census Block;51;820;31.00;1085;2
Census Block;51;820;31.00;1086;2
Census Block;51;820;31.00;1087;2
Census Block;51;820;31.00;1088;2
Census Block;51;820;31.00;1089;2
Census Block;51;820;31.00;1090;2
Census Block;51;820;31.00;1091;2
Census Block;51;820;31.00;1092;2
Census Block;51;820;31.00;1093;2
Census Block;51;820;31.00;1094;2
Census Block;51;820;31.00;1095;2
Census Block;51;820;31.00;1096;2
Census Block;51;820;31.00;1097;2
Census Block;51;820;31.00;1098;2
Census Block;51;820;31.00;1099;2
Census Block;51;820;31.00;1100;2
Census Block;51;820;31.00;1101;2,4
Census Block;51;820;31.00;1102;2,4
Census Block;51;820;31.00;1103;2,4
Census Block;51;820;31.00;1104;2
Census Block;51;820;31.00;1105;2
Census Block;51;820;31.00;1106;2
Census Block;51;820;31.00;1107;2
Census Block;51;820;31.00;1108;2
Census Block;51;820;31.00;1109;2,4
Census Block;51;820;32.00;1000;2,4
Census Block;51;820;32.00;1001;4
Census Block;51;820;32.00;1002;4
Census Block;51;820;32.00;1003;2,4
Census Block;51;820;32.00;1004;2,4
Census Block;51;820;32.00;1005;4
Census Block;51;820;32.00;1006;3,4
Census Block;51;820;32.00;1007;4
Census Block;51;820;32.00;1008;4
Census Block;51;820;32.00;1009;4
Census Block;51;820;32.00;1010;4
Census Block;51;820;32.00;1011;4
Census Block;51;820;32.00;1012;4
Census Block;51;820;32.00;1013;4
Census Block;51;820;32.00;1014;4
Census Block;51;820;32.00;1015;4
Census Block;51;820;32.00;1016;4
Census Block;51;820;32.00;1017;4
Census Block;51;820;32.00;1018;4
Census Block;51;820;32.00;1019;4
Census Block;51;820;32.00;1020;4
Census Block;51;820;32.00;1021;4
Census Block;51;820;32.00;1022;2,4
Census Block;51;820;32.00;1023;2,4
Census Block;51;820;32.00;1024;2,4
Census Block;51;820;32.00;1025;4
Census Block;51;820;32.00;1026;4
Census Block;51;820;32.00;1027;3,4
Census Block;51;820;32.00;1028;3
Census Block;51;820;32.00;1029;3,4
Census Block;51;820;32.00;1030;3,4
Census Block;51;820;32.00;1031;4
Census Block;51;820;32.00;1032;4
Census Block;51;820;32.00;1033;4
Census Block;51;820;32.00;1034;3
Census Block;51;820;32.00;1035;3
Census Block;51;820;32.00;1036;3
Census Block;51;820;32.00;1037;3
Census Block;51;820;32.00;1038;3
Census Block;51;820;32.00;1039;3
Census Block;51;820;32.00;1040;3
Census Block;51;820;32.00;1041;3
Census Block;51;820;32.00;1042;3
Census Block;51;820;32.00;1043;3
Census Block;51;820;32.00;1044;3
Census Block;51;820;32.00;1045;3
Census Block;51;820;32.00;1046;3
Census Block;51;820;32.00;1047;3
Census Block;51;820;32.00;1048;3
Census Block;51;820;32.00;1049;3
Census Block;51;820;32.00;1050;3
Census Block;51;820;32.00;1051;3
Census Block;51;820;32.00;1052;3
Census Block;51;820;32.00;1053;3
Census Block;51;820;32.00;1054;3
Census Block;51;820;32.00;1055;3
Census Block;51;820;32.00;1056;3
Census Block;51;820;32.00;1057;3
Census Block;51;820;32.00;1058;3
Census Block;51;820;32.00;1059;3
Census Block;51;820;32.00;1060;3
Census Block;51;820;32.00;1061;3
Census Block;51;820;32.00;1062;3
Census Block;51;820;32.00;1063;3
Census Block;51;820;32.00;1064;3
Census Block;51;820;32.00;1065;3
Census Block;51;820;32.00;1066;3
Census Block;51;820;32.00;1067;3
Census Block;51;820;32.00;1068;3
Census Block;51;820;32.00;1069;3
Census Block;51;820;32.00;1070;3
Census Block;51;820;32.00;1071;3
Census Block;51;820;32.00;1072;3
Census Block;51;820;32.00;1073;3
Census Block;51;820;32.00;1074;3
Census Block;51;820;32.00;1075;3
Census Block;51;820;32.00;1076;3
Census Block;51;820;32.00;1077;3
Census Block;51;820;32.00;1078;3
Census Block;51;820;32.00;1079;3
Census Block;51;820;32.00;1080;3,4
Census Block;51;820;32.00;1081;3
Census Block;51;820;32.00;1082;3
Census Block;51;820;32.00;1083;3
Census Block;51;820;32.00;1084;3
Census Block;51;820;32.00;1085;3
Census Block;51;820;32.00;1086;3,4
Census Block;51;820;32.00;1087;3
Census Block;51;820;32.00;1088;4
Census Block;51;820;32.00;1089;4
Census Block;51;820;32.00;1090;4
Census Block;51;820;32.00;1091;4
Census Block;51;820;32.00;1092;4
Census Block;51;820;32.00;1093;3
Census Block;51;820;32.00;1094;3
Census Block;51;820;32.00;1095;4
Census Block;51;820;32.00;1096;4
Census Block;51;820;32.00;1097;4
Census Block;51;820;32.00;1098;4
Census Block;51;820;32.00;1099;4
Census Block;51;820;32.00;1100;2,4
Census Block;51;820;32.00;1101;4
Census Block;51;820;32.00;1102;4
Census Block;51;820;32.00;1103;4
Census Block;51;820;32.00;1104;2,4
Census Block;51;820;32.00;1105;3
Census Block;51;820;32.00;1106;3
Census Block;51;820;32.00;1107;3
Census Block;51;820;32.00;1108;4
Census Block;51;820;32.00;1109;4
Census Block;51;820;32.00;1110;4
Census Block;51;820;32.00;1111;4
Census Block;51;820;32.00;1112;3
Census Block;51;820;32.00;1113;4
Census Block;51;820;32.00;1114;4
Census Block;51;820;32.00;2000;2
Census Block;51;820;32.00;2001;2
Census Block;51;820;32.00;2002;2
Census Block;51;820;32.00;2003;2
Census Block;51;820;32.00;2004;2
Census Block;51;820;32.00;2005;2
Census Block;51;820;32.00;2006;2
