TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;003;109.01;1000;1
Census Block;51;003;109.01;1001;1
Census Block;51;003;109.01;1002;1
Census Block;51;003;109.01;1003;1
Census Block;51;003;109.01;1004;1
Census Block;51;003;109.01;1005;1
Census Block;51;003;109.01;1006;1
Census Block;51;003;109.01;1007;1
Census Block;51;003;109.01;1008;1
Census Block;51;003;109.01;1009;1
Census Block;51;003;109.01;1010;1
Census Block;51;003;109.01;1011;1
Census Block;51;003;109.01;1012;1
Census Block;51;003;109.01;1013;1
Census Block;51;003;109.01;1014;1
Census Block;51;003;109.01;1015;1
Census Block;51;003;109.01;1016;1
Census Block;51;003;109.01;1017;1
Census Block;51;003;109.01;1018;1
Census Block;51;003;109.01;1019;1
Census Block;51;003;109.01;1020;1
Census Block;51;003;109.01;1021;1
Census Block;51;003;109.01;1022;1
Census Block;51;003;109.01;1023;1
Census Block;51;003;109.01;2000;1
Census Block;51;003;109.01;2001;1
Census Block;51;003;109.01;2002;1
Census Block;51;003;109.01;2003;1
Census Block;51;003;109.01;2004;1
Census Block;51;003;109.01;2005;1
Census Block;51;003;109.02;1000;1
Census Block;51;003;109.02;1001;1
Census Block;51;003;109.02;1002;1
Census Block;51;003;109.02;1003;1
Census Block;51;003;109.02;1004;1
Census Block;51;003;109.02;1005;1
Census Block;51;003;109.02;1006;1
Census Block;51;003;109.02;1007;1
Census Block;51;003;109.02;1008;1
Census Block;51;003;109.02;1009;1
Census Block;51;003;109.02;1010;1
Census Block;51;003;109.02;1012;1
Census Block;51;003;109.02;1013;1
Census Block;51;003;109.02;1014;1
Census Block;51;003;109.02;1015;1
Census Block;51;003;109.02;1016;1
Census Block;51;003;109.02;1018;1
Census Block;51;003;109.02;1019;1
Census Block;51;003;109.02;1020;1
Census Block;51;003;109.02;1021;1
Census Block;51;003;109.02;1022;1
Census Block;51;003;109.02;2000;1
Census Block;51;003;109.03;1000;1
Census Block;51;003;109.03;1001;1
Census Block;51;003;109.03;1002;1
Census Block;51;003;109.03;1003;1
Census Block;51;003;109.03;2000;1
Census Block;51;003;109.03;2001;1
Census Block;51;003;109.03;2002;1
Census Block;51;003;109.03;2003;1
Census Block;51;003;109.03;2004;1
Census Block;51;003;109.03;2005;1
Census Block;51;003;109.03;2006;1
Census Block;51;003;109.03;2007;1
Census Block;51;003;109.03;2008;1
Census Block;51;003;109.03;2009;1
Census Block;51;003;109.03;2010;1
