TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;107;6110.02;1010;1
Census Block;51;107;6110.02;1011;1
Census Block;51;107;6110.02;1012;1
Census Block;51;107;6110.02;1013;1
Census Block;51;107;6110.02;1014;1
Census Block;51;107;6110.02;1015;1
Census Block;51;107;6110.02;1016;1
Census Block;51;107;6110.02;1017;1
Census Block;51;107;6110.02;1018;1
Census Block;51;107;6110.02;1039;1
Census Block;51;107;6110.02;1040;1
Census Block;51;107;6110.02;2000;1
Census Block;51;107;6110.02;2001;1
Census Block;51;107;6110.02;2002;1
Census Block;51;107;6110.02;2003;1
Census Block;51;107;6110.02;2004;1
Census Block;51;107;6110.02;2005;1
Census Block;51;107;6110.02;2006;1
Census Block;51;107;6110.02;2007;1
Census Block;51;107;6110.02;2008;1
Census Block;51;107;6110.02;2009;1
Census Block;51;107;6110.02;2010;1
Census Block;51;107;6110.02;2011;1
Census Block;51;107;6110.02;2012;1
Census Block;51;107;6110.02;2013;1
Census Block;51;107;6110.02;2014;1
Census Block;51;107;6110.02;2015;1
Census Block;51;107;6110.02;2016;1
Census Block;51;107;6110.02;2017;1
Census Block;51;107;6110.02;2018;1
Census Block;51;107;6110.02;2019;1
Census Block;51;107;6110.02;2020;1
Census Block;51;107;6110.02;2021;1
Census Block;51;107;6110.02;2022;1
Census Block;51;107;6110.02;2023;1
Census Block;51;107;6110.02;2024;1
Census Block;51;107;6110.02;2025;1
Census Block;51;107;6110.02;2026;1
Census Block;51;107;6110.02;2027;1
Census Block;51;107;6110.02;2028;1
Census Block;51;107;6110.02;2029;1
Census Block;51;107;6110.02;2030;1
Census Block;51;107;6110.02;2031;1
Census Block;51;107;6110.15;1029;1
