TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;51;033;301.00;3035;1
Census Block;51;033;301.00;3036;1
Census Block;51;033;301.00;3038;1
Census Block;51;033;301.00;3039;1
Census Block;51;033;301.00;3040;1
Census Block;51;033;301.00;3041;1
Census Block;51;033;301.00;3042;1
Census Block;51;033;301.00;3043;1,2
Census Block;51;033;301.00;3044;1,2
Census Block;51;033;301.00;3045;1
Census Block;51;033;301.00;3046;1
Census Block;51;033;301.00;3050;1
Census Block;51;033;301.00;3051;1
Census Block;51;033;301.00;3052;1
Census Block;51;033;301.00;3053;1
Census Block;51;033;301.00;3054;1
Census Block;51;033;301.00;3055;1
Census Block;51;033;301.00;3056;1
Census Block;51;033;301.00;3057;1
Census Block;51;033;301.00;3058;1,2
Census Block;51;033;301.00;3059;1,2
Census Block;51;033;301.00;3060;1,2
Census Block;51;033;301.00;3061;1
Census Block;51;033;301.00;3070;2
Census Block;51;033;301.00;3071;2
Census Block;51;033;301.00;3074;1,2
Census Block;51;033;301.00;3075;2
Census Block;51;033;301.00;3076;2
Census Block;51;033;303.00;1009;2
Census Block;51;033;303.00;1119;2
Census Block;51;033;303.00;1120;2
Census Block;51;033;303.00;1121;2
Census Block;51;033;303.00;2011;1
Census Block;51;033;303.00;2012;1
Census Block;51;033;303.00;2014;1,2
Census Block;51;033;303.00;2015;2
Census Block;51;033;303.00;2026;2
Census Block;51;033;303.00;2027;2
Census Block;51;033;303.00;2028;1,2
Census Block;51;033;303.00;2029;2
Census Block;51;033;303.00;2030;1,2
Census Block;51;033;303.00;2031;1
Census Block;51;033;303.00;2038;2
Census Block;51;033;303.00;2039;2
Census Block;51;033;303.00;2040;2
Census Block;51;033;303.00;2041;2
Census Block;51;033;303.00;2052;2
Census Block;51;033;303.00;2053;2
Census Block;51;033;303.00;3000;2
Census Block;51;033;303.00;3001;2
Census Block;51;033;303.00;3002;2
Census Block;51;033;303.00;3003;2
Census Block;51;033;303.00;3004;2
Census Block;51;033;303.00;3005;2
Census Block;51;033;303.00;3006;2
Census Block;51;033;303.00;3007;2
Census Block;51;033;303.00;3008;2
Census Block;51;033;303.00;3009;2
Census Block;51;033;303.00;3010;2
Census Block;51;033;303.00;3011;2
Census Block;51;033;303.00;3012;2
Census Block;51;033;303.00;3013;2
Census Block;51;033;303.00;3014;2
Census Block;51;033;303.00;3015;2
Census Block;51;033;303.00;3016;2
Census Block;51;033;303.00;3027;2
Census Block;51;033;303.00;3028;2
Census Block;51;033;303.00;3029;2
Census Block;51;033;303.00;3051;2
